experiment_name,outcome_code,outcome_label,intervention_code,intervention_label,lag_code,network_name,field_basis_mode,tau_zero_mean,tau_smoothness_lambda,realized_start_date,realized_end_date,requested_calendar_weeks,realized_calendar_weeks,weeks_dropped_due_to_missing_or_lag,time_steps,requested_node_count,node_count,dropped_node_count,full_fit_status,outcome_only_fit_status,fallback_run,outcome_positive_share,outcome_transition_rate,outcome_weeks,outcome_counties,outcome_rule,intervention_positive_share,intervention_transition_rate,intervention_weeks,intervention_counties,intervention_rule,beta,eta,field::log_population,field::median_household_income,field::pct_black,field::pct_hispanic,field::pct_in_labor_force,field::poverty_rate,final_loss,interaction::contiguity,psi,tau::t_0,tau::t_1,tau::t_10,tau::t_11,tau::t_12,tau::t_13,tau::t_14,tau::t_15,tau::t_16,tau::t_17,tau::t_18,tau::t_19,tau::t_2,tau::t_20,tau::t_21,tau::t_22,tau::t_23,tau::t_24,tau::t_25,tau::t_26,tau::t_27,tau::t_28,tau::t_29,tau::t_3,tau::t_30,tau::t_31,tau::t_32,tau::t_33,tau::t_34,tau::t_35,tau::t_36,tau::t_37,tau::t_38,tau::t_39,tau::t_4,tau::t_40,tau::t_41,tau::t_42,tau::t_43,tau::t_44,tau::t_45,tau::t_46,tau::t_47,tau::t_48,tau::t_49,tau::t_5,tau::t_50,tau::t_51,tau::t_52,tau::t_53,tau::t_54,tau::t_55,tau::t_56,tau::t_57,tau::t_58,tau::t_59,tau::t_6,tau::t_60,tau::t_61,tau::t_62,tau::t_63,tau::t_64,tau::t_65,tau::t_66,tau::t_67,tau::t_68,tau::t_69,tau::t_7,tau::t_8,tau::t_9,zeta
outcome_case_rate_100k_ge_200__intervention_complete_cov_ge_30__lag_3w__contiguity,case_rate_100k_ge_200,case_rate_100k >= 200,complete_cov_ge_30,complete_cov >= 30,3w,contiguity,acs_2021,False,0.0,2021-01-25,2022-05-15,71,68,3,67,3213,3203,10,completed,not_run,False,0.3517612165065839,0.1244169412071705,68,3203,case_rate_100k >= 200,0.6116783897449083,0.0148088778710257,68,3203,complete_cov >= 30,-0.01287220461136368,0.5448506047173926,0.15186343322974907,-0.27100938725809204,-0.22781221171280933,-0.10084241714328199,0.07366582736851196,-0.04287686346291085,0.15604150697464356,2.61077693592776,2.13290303275875,-0.21575965958559362,-0.23355892886432636,-0.10625356124433366,-0.26081233785614427,-0.26021412607639666,-0.35369956898202976,-0.3885159290171452,-0.5557726441718999,-0.4111301617694842,-0.7813427699787466,-0.49567649772347655,-0.6752589469486727,-0.3653600675408173,-0.5724072002437391,-0.5716090152868287,-0.3015267325263798,-0.1872157909440861,0.06554841477764718,0.23401590451275997,0.22622377479932457,0.25107591769910836,0.22063089211670311,0.20675044552341293,0.0036451921651631646,0.18036007236224694,0.024702261512506152,0.16248724556308472,-0.06962261805701758,-0.12238727806414325,-0.13308329570150076,-0.17851144218365309,-0.20361853721523476,-0.028486063961562946,-0.05535154764525389,-0.2217026819670448,0.03671403581980052,0.07202496999107,-0.32909355378614885,0.34272407306503055,-0.016530533580179887,-0.05430277074558824,-0.03580792435944639,0.5024314262656532,0.8140320153542174,0.8781810102281474,-0.04571470413208083,1.193933333270388,1.1870223118280017,0.3421509602388924,-0.21710279115412462,-0.35523904144612223,-0.4107295232776633,-0.216652999582383,-0.2279362928928851,-0.2306602109111255,-0.35167614066134395,-0.11635421001577972,-0.40080591991134873,-0.3452010331538314,-0.19456516496508372,-0.07536528492901046,-0.15030202613448318,0.005524060667716555,-0.010103326228779571,,,,-0.046227482211471445,-0.13699605811989807,-0.04567920316291615,-0.19360714684591857
outcome_case_rate_100k_ge_200__intervention_complete_cov_ge_30__lag_4w__contiguity,case_rate_100k_ge_200,case_rate_100k >= 200,complete_cov_ge_30,complete_cov >= 30,4w,contiguity,acs_2021,False,0.0,2021-02-01,2022-05-15,71,67,4,66,3213,3203,10,completed,not_run,False,0.3476777834213261,0.1228441139462057,67,3203,case_rate_100k >= 200,0.6061388343949935,0.0150332548084655,67,3203,complete_cov >= 30,-0.010402528822017433,0.5462518244639365,0.15517278260091052,-0.28053893426629767,-0.22343863754048196,-0.1057329147438504,0.0675450687287487,-0.04617992595314802,0.15480776555341288,2.630213661629899,2.1339603211536065,-0.2301461195264987,-0.35984621515229454,-0.25333624464134524,-0.25286402139947256,-0.3477045907026665,-0.3829579932434046,-0.5500122269927742,-0.40476309685009215,-0.7790607656748192,-0.48869200454064265,-0.6686388314745995,-0.5654705971381749,0.01084564352929059,-0.5656186241402652,-0.2949665836184528,-0.18165583781558894,0.06893339136876056,0.2363810372789207,0.22680998380350617,0.25151015695320517,0.2202867377133255,0.20458908920687874,0.1776673184618183,-0.21335394472904848,0.020762074794117884,0.15830877029519616,-0.07416660906865301,-0.12661164462204974,-0.13688484768182055,-0.182503997736376,-0.20603956888215152,-0.029962165001581907,-0.0568115331187843,0.0334782983972756,-0.0378134587972643,0.0698038085728846,-0.3313843611358144,0.3409032148715806,-0.01953788665743619,-0.05707570350105048,-0.03847099419319735,0.4987556380587079,0.8082243113352452,0.8726690638916527,1.1902301619916889,-0.10868025469891351,1.1830456784391736,0.33305849946656924,-0.22504476191404843,-0.3576408591775678,-0.412064557154102,-0.21620953692388992,-0.22539941041030845,-0.22830849911057893,-0.3493009595219142,-0.3965232731424955,-0.03823369041932378,-0.3417746338965473,-0.19159940757110816,-0.07248341340248853,-0.14866380654772104,0.007373589148690959,-0.008080938723966905,,,,,-0.12957944068234326,-0.03857184052365848,-0.0997165254888844,-0.21084169488477783
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_0w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_30,complete_cov >= 30,0w,contiguity,acs_2021,False,0.0,2021-01-04,2022-05-15,71,71,0,70,3213,3203,10,completed,not_run,False,0.3711265406990805,0.2796530038802908,71,3203,death_rate_100k >= 2,0.6273739847765959,0.0141786717809196,71,3203,complete_cov >= 30,-0.0672152666483197,0.22656445047297255,1.0250304017725704,-1.2139721478502157,-0.09160168088242963,-0.3760983365672992,-0.04557302273936099,-0.6721886947678137,0.2865356827095929,1.3796418094156082,2.1304127304278686,0.06180561470686989,0.04105026966052512,-0.295488091173493,-0.33706878285216435,-0.3080697789262924,-0.2930326450859928,-0.3445132490110452,-0.34759820345532005,-0.32588909450515086,-0.34450627591777555,-0.3552623056063466,-0.25932058142362224,0.03035900532383985,-0.4379838756343094,-0.3900709127306409,-0.5266789097267079,-0.5328326245053214,-0.5602405594506092,-0.6435823489284038,-0.519572554142675,-0.5035642723701319,-0.4496906097786186,-0.31152442571173417,0.01980844154915289,-0.21933820794378353,-0.1394245491972963,-0.0802298155206282,-0.05586775699176697,-0.023825357386363474,0.08881240309803243,0.08749860064830613,0.10382953772509691,0.050549825528712566,0.04768382436613464,-0.0483776039606886,0.06894631030533606,0.04767754170158509,-0.018492472697109495,-0.017432516231676864,-0.002809562548300319,-0.17527299381842842,0.08059297734718235,0.0071457508321160846,-0.001474457538245424,-0.05105510073222353,-0.1532037674011838,-0.02223994136875438,0.06476986661134221,0.05857343657645072,0.08386632725060608,0.1536022552974785,0.1964302674695585,0.18526436001192279,0.16106871591973693,0.09202800187930152,0.042741477908322265,-0.08361702135017307,-0.038303159702717686,-0.05238733553004214,-0.13882805908600152,-0.20529935742882105,-0.30237702521167076,-0.2674842237955731,-0.3958812771736028,-0.4000621657733385,-0.25011206075703857,-0.4953737979067827,-0.13568441068541623,-0.21176228100853836,-0.28520130726812765,-0.21597762765151693
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_1w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_30,complete_cov >= 30,1w,contiguity,acs_2021,False,0.0,2021-01-11,2022-05-15,71,70,1,69,3213,3203,10,completed,not_run,False,0.3670888898800232,0.2799594582977009,70,3203,death_rate_100k >= 2,0.622291601623478,0.0143841597777445,70,3203,complete_cov >= 30,-0.068081453243439,0.22533930276143885,1.0177024203661855,-1.2147346166852089,-0.0973696810460035,-0.3798583826854818,-0.04658370064825536,-0.6659742170849617,0.28702606484631166,1.3804039011573763,2.1262048986584614,0.039750664709958944,0.029243545978080387,-0.3387070691448906,-0.31299518753646166,-0.3012764536100069,-0.3563261189716194,-0.35968363380713436,-0.3361806386944452,-0.3523456817672737,-0.3606588732852758,-0.2632464055240552,-0.4404614148367686,0.018780476761063952,-0.3926959793479372,-0.5298115639680461,-0.5357182198760375,-0.5621355496153662,-0.6471757987337765,-0.5217556819573814,-0.5055501256539793,-0.45125066492070715,-0.31413603430359044,-0.22085598557949965,-0.04926598752588933,-0.14193743188246366,-0.08291761693781158,-0.05795221341730398,-0.025304945629056868,0.08602569845272377,0.0817294274098559,0.10366000115144935,0.05054536472012103,0.04763050370298892,0.058385682468757735,-0.1538275589460445,0.04791590822373446,-0.017681981712089574,-0.016923218027302202,-0.0022630685399009785,-0.1740998810665034,0.08035611127171859,0.006710243154913744,-0.0003154311088078081,-0.050485401963442894,-0.02150249919342274,-0.08450110842938902,0.065247171123866,0.059117778559340535,0.07925363479266426,0.15396460438348322,0.19699069271910524,0.1856919607692792,0.16166322352037676,0.09292482187603494,0.04375828168200147,-0.03714763795834389,-0.13657476302879876,-0.052095032484819684,-0.13771445746237368,-0.20401474985094892,-0.3006151647112148,-0.26624977779986986,-0.3941244370057595,-0.3985089358856386,-0.2489131997771182,-0.49292735601649484,,-0.2125279833144048,-0.2858619447104381,-0.29651028030471666,-0.2175990394782529
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_30,complete_cov >= 30,2w,contiguity,acs_2021,False,0.0,2021-01-18,2022-05-15,71,69,2,68,3213,3203,10,completed,not_run,False,0.3630156510879745,0.2802106481056363,69,3203,death_rate_100k >= 2,0.6170619030166465,0.014595691539182,69,3203,complete_cov >= 30,-0.07059669214254786,0.22401787562648182,1.012429740535372,-1.2206457741979007,-0.1039081753437291,-0.3851101719165527,-0.04810319544782743,-0.6695095024520967,0.28748394522803433,1.380994664361026,2.115846243816883,0.026630997927376956,0.016152135647024893,-0.31693525680270956,-0.3083686677258398,-0.36642666082660963,-0.3739885579212372,-0.3499233358981159,-0.364959749223968,-0.3701148475013683,-0.2698601823988592,-0.4451124447645657,-0.3968281285788428,-0.051748439241250666,-0.5332212054901753,-0.5397916498451133,-0.5656136872625841,-0.6486683172148536,-0.5244466366613286,-0.507294305115507,-0.4532063366650203,-0.31648959414409067,-0.2238782449065434,-0.14358211602106144,-0.15615772338969838,-0.08520396115279878,-0.06017629436958506,-0.026909544181207445,0.08494363524444382,0.0800355661138527,0.09902397809144466,0.05169409504367466,0.04859265234861649,0.059406442106236024,0.03836154621203198,-0.08720534042479704,-0.016023287987410432,-0.015150172496720371,-0.0006743437267266359,-0.17232640431294394,0.0819621541064443,0.00808651884874285,0.0003589857296961327,-0.0480964756813863,-0.01979388661545231,0.0669153222152691,-0.13907500613196108,0.061076795789253305,0.08110635842938159,0.15086528986445463,0.19900107984228832,0.18797777287398731,0.1641577379937486,0.09544889658153387,0.04637796469707764,-0.034536140071579485,-0.0496976759130415,-0.2150624019455034,-0.13599332160886402,-0.2018019245716752,-0.29888739936380543,-0.2635842801434091,-0.39183479259577264,-0.39644060304810913,-0.2475185140531142,-0.49123198578090715,,,-0.28856718987101043,-0.299288754967229,-0.3418125664095312,-0.20212120611742818
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_3w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_30,complete_cov >= 30,3w,contiguity,acs_2021,False,0.0,2021-01-25,2022-05-15,71,68,3,67,3213,3203,10,completed,not_run,False,0.3590338102146884,0.2804972949799861,68,3203,death_rate_100k >= 2,0.6116783897449083,0.0148088778710257,68,3203,complete_cov >= 30,-0.06966847373281124,0.22249609576111487,1.004319629298258,-1.2275575080873082,-0.11054660550319553,-0.3899887608807214,-0.04389257036495851,-0.664247022069724,0.2878849273670684,1.3809734073680844,2.1162851263870888,0.017193857680281813,-0.05056529468752021,-0.30880885310871503,-0.36991991349130743,-0.3808965472685885,-0.36106288348124654,-0.37633513109127625,-0.38072007405143266,-0.2782895755016884,-0.450817853233906,-0.4012400134182352,-0.5363749390818484,-0.15485335283757123,-0.543196243473642,-0.5696038891355026,-0.6521062535172291,-0.5264081070899852,-0.5102253220199005,-0.4555987638985413,-0.3186359643388236,-0.22635729414142172,-0.1471107553930177,-0.08731657912510007,-0.08639579067812546,-0.06337139624851226,-0.030273577527828326,0.08205619392470843,0.07765668229560432,0.09556415074539121,0.04528506533010629,0.04755907263056278,0.058178669898296335,0.03717807371556995,-0.02779420246488133,-0.13801001518488476,-0.016365757751456236,-0.00161380628091635,-0.17296598118023548,0.08053259014537209,0.007405669047234498,-0.0011631229100660338,-0.05006618009315499,-0.020179403897243854,0.06545900920744425,0.060056170343084,-0.21369521609093295,0.08009960886665943,0.1495743310693178,0.19245791139420662,0.1866207427204524,0.1631895499351796,0.09467377650314845,0.04581575403711212,-0.035092846170934576,-0.050416736825543165,-0.13658447346333183,-0.287352821021322,-0.20322634032812328,-0.29971961978941847,-0.2654780283198182,-0.3926756114509371,-0.39756666624233833,-0.24881422266239453,-0.4916207767791275,,,,-0.2985718601736206,-0.3409987278017519,-0.3165156323287722,-0.2173410826446479
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_4w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_30,complete_cov >= 30,4w,contiguity,acs_2021,False,0.0,2021-02-01,2022-05-15,71,67,4,66,3213,3203,10,completed,not_run,False,0.3551008615989673,0.2806507157115961,67,3203,death_rate_100k >= 2,0.6061388343949935,0.0150332548084655,67,3203,complete_cov >= 30,-0.07125498376973646,0.22167668109193595,0.9961236252388537,-1.2276584352013058,-0.11555124187016161,-0.3953657306883571,-0.045457659234856666,-0.659820223525658,0.2885141211724093,1.375566981326086,2.1038163432491097,-0.05175727268736667,-0.15597664254772747,-0.37344766343559965,-0.3875951890558461,-0.3710140988956617,-0.3902758872740406,-0.394422912459435,-0.2905519644242047,-0.4608703296006246,-0.408417687838977,-0.5418409209678021,-0.5476895425176282,-0.08793047571446028,-0.5739539641956681,-0.6565782504080571,-0.5308410430087132,-0.5132141811922303,-0.45870538665890986,-0.32149779655371363,-0.22860055355077544,-0.1494010583912088,-0.09014846568748136,-0.0646155416165397,-0.13955284078126048,-0.03271225034216237,0.07999023729929408,0.07618409367639643,0.09468929777287743,0.04300484850491531,0.042576025655670424,0.05865130123250807,0.03754976936357595,-0.02741038849394032,-0.026893578617192253,-0.2152422627624426,-0.0010756021901433864,-0.17224979027507364,0.08105715644109467,0.008355205804539727,3.571062502463687e-05,-0.04966665517627376,-0.020549120630575686,0.06704092857065144,0.06087392594933646,0.08119792754283758,-0.288934448484299,0.150727648510021,0.19362875677535413,0.18293753012100214,0.1646205797472335,0.09642131305174001,0.04719279844039581,-0.03346998145516908,-0.049132010585324876,-0.13540008850117408,-0.2021799504148485,-0.30058042893992215,-0.2999921730974435,-0.2651063954637986,-0.39243639938308184,-0.397397112773779,-0.2482682403254929,-0.4912171166535748,,,,,-0.3433175959091744,-0.318855281409168,-0.31156613795705895,-0.20004389057352004
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_40__lag_0w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_40,complete_cov >= 40,0w,contiguity,acs_2021,False,0.0,2021-01-04,2022-05-15,71,71,0,70,3213,3203,10,completed,not_run,False,0.5558433334945672,0.1403416439944694,71,3203,case_rate_100k >= 100,0.442749534987006,0.0122875875295481,71,3203,complete_cov >= 40,-0.013138201004964142,0.5077080964866498,0.34578550856087575,-0.21589823284548632,-0.1470657720448184,-0.12826753437358016,0.10457168988979607,-0.02120043753225047,0.17534346736265716,2.4622558541912443,2.150525237790427,0.22832798314774544,0.13209449004749638,0.04604197222768884,-0.03949578915522142,0.09273385202401521,0.018942835371842097,-0.07768766999308377,-0.03724871400279259,-0.12696185664322387,-0.19190572509198625,-0.2172832609066116,-0.17135217631386557,0.03858529491677634,-0.36739723763875004,-0.17575431805495173,-0.3569841582160995,-0.3017402047836919,-0.2459404768379658,-0.052321295264696976,0.058285176890447675,0.2155308835940123,0.27599634002546664,0.3170266392430513,-0.03042640726330215,0.37309845699763533,0.28970877532083533,0.39461435216619045,0.3824692692489682,0.2710341859447396,0.4280777990495033,0.3757203181495206,0.1943332993726699,0.07911279636199514,-0.05299818328626068,-0.1327491671357668,-0.007816446477007436,-0.047566404534641074,-0.003655351302822274,0.0844943444223402,0.12689677280719838,-0.2053939536165432,0.4541017186392327,0.13352904942930416,0.10619115042998842,0.13906329528902311,-0.25819255893597715,0.6092747663441932,1.1390430048728843,1.2003723720722026,1.9002183757217275,1.8776106482459536,1.1016469945030407,0.3809858616994014,-0.0420379306686369,-0.313400945641938,-0.2555052747419011,0.021897466497891684,-0.22916166842225927,-0.15638315929393387,-0.1281165086184903,-0.17391850371506795,-0.0730582245783014,-0.09496221061372344,0.10617209599023579,0.03516594799144778,0.11967572744145001,0.1385929048310286,-0.17812869865642178,-0.047678500791002776,-0.043631914734303265,0.15545708985542214
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_40__lag_1w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_40,complete_cov >= 40,1w,contiguity,acs_2021,False,0.0,2021-01-11,2022-05-15,71,70,1,69,3213,3203,10,completed,not_run,False,0.5500557513045805,0.1416606713814494,70,3203,case_rate_100k >= 100,0.4370634672851344,0.0124475695339966,70,3203,complete_cov >= 40,-0.006918003627518188,0.5067650328689112,0.32967816021664287,-0.21229901884228622,-0.14953355859579862,-0.12916043914072625,0.10552857394240067,-0.016831467661999628,0.17680838904893348,2.460145744090278,2.1397550967321046,0.13772299897814835,0.044135932336249115,-0.03401284095631697,0.09767618913449108,0.024561566216762736,-0.07215847841387345,-0.03206318945891025,-0.12249321248179096,-0.18808887367906751,-0.2137414959368379,-0.1690622143165361,-0.36656006212681513,-0.02450893264185961,-0.17372651422087454,-0.3559465777139349,-0.30072988217550006,-0.2451499253431866,-0.050465853404435504,0.05978198455645896,0.21639462484785033,0.2764985156415626,0.3165445265665769,0.37132758914820246,-0.12623472214731252,0.2890854771728697,0.39428650827995615,0.38272169827795727,0.26963022548144544,0.4277703137175342,0.3752819902947158,0.19389281336197445,0.07889707705354598,-0.05231833687477269,-0.009753962213782628,-0.2529139960459088,-0.04932096489108802,-0.005248296907841103,0.0832321416331323,0.12541592265865323,-0.20735979700135307,0.45119291837814635,0.13163313718397057,0.1041484737055445,0.1366546563734436,0.6068762416110988,0.027715955822336737,1.1335337480878969,1.2033360041694396,1.918981952561182,1.8950363863007995,1.1007554610186574,0.37771976889097286,-0.04481825662639536,-0.3171767147008259,-0.25983196424340294,-0.23285107188817353,-0.17147235583631873,-0.1609014097269266,-0.13232736643425336,-0.17833085566898926,-0.0777690002708807,-0.09995529103581845,0.10090897040432577,0.030508699717141683,0.11492474357672049,0.13334289453887105,,-0.04127404350661481,-0.038107566661789744,0.05107546616175011,0.1273828799511742
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_40__lag_2w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_40,complete_cov >= 40,2w,contiguity,acs_2021,False,0.0,2021-01-18,2022-05-15,71,69,2,68,3213,3203,10,completed,not_run,False,0.5444080956711779,0.1426420084112321,69,3203,case_rate_100k >= 100,0.4312306850009276,0.0126030743237038,69,3203,complete_cov >= 40,-0.0035724694500156033,0.5068853719006216,0.3206286236078784,-0.21484168915411322,-0.15663288865455677,-0.12598593182674397,0.09981794482321453,-0.021233782548279102,0.17788146844218836,2.4570611211552773,2.130976145063142,0.04644466402518067,-0.02151567217103265,0.10098881182047235,0.027900216888746884,-0.06886425061500187,-0.028885029904957504,-0.119601605897902,-0.18572596815672462,-0.2118657694545696,-0.16819152281141303,-0.3657278827349592,-0.17364631099772998,-0.12308005839941157,-0.3544792447449924,-0.29928954921827916,-0.24420650418928422,-0.04941640173767922,0.06140742518835559,0.21801465852078464,0.27747735784146943,0.3168272450251273,0.3716356087640702,0.2893873638547805,-0.24862964267252252,0.3932809024139401,0.38251565209088884,0.26972434413035645,0.4267898298704692,0.3747250076217117,0.1945066787130221,0.07917261756025207,-0.052243549442183033,-0.009404070640369105,-0.05028215987591803,0.031603124710243964,-0.006031493479905925,0.0824383333677331,0.12439174644503112,-0.20905205143307895,0.45201727804606634,0.13149954728257057,0.10272283323124193,0.1358570235687045,0.6045613229737076,1.1334809661465568,-0.16862235596774122,1.1931478914616631,1.9032356364895646,1.8932183968737004,1.0921890702153512,0.3738062250964102,-0.04710831520554372,-0.3190568970115906,-0.26210965593812335,-0.23589518039751398,-0.16428687989179055,-0.037543425315975126,-0.13604162464003455,-0.1821620770037502,-0.08133682453524624,-0.10302573950376089,0.09824229846833127,0.027578993883261998,0.1120522753971185,0.13074828055730645,,,-0.03437290836605809,0.05450162778126426,-0.030720005639003713,0.11014729198115157
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_40__lag_3w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_40,complete_cov >= 40,3w,contiguity,acs_2021,False,0.0,2021-01-25,2022-05-15,71,68,3,67,3213,3203,10,completed,not_run,False,0.5390075480707425,0.1433171327253833,68,3203,case_rate_100k >= 100,0.4252538980000367,0.0127818602895606,68,3203,complete_cov >= 40,-0.0013755408189178439,0.5058576061374234,0.31160392491518335,-0.2167185595594679,-0.1677127031024507,-0.12664887388893983,0.10554389346920003,-0.015920561091777977,0.1785703228577863,2.457320992825624,2.1224943655159705,-0.019827921338135424,-0.12124015312380626,0.02959364595717296,-0.06686353099703424,-0.027099191015705293,-0.11796943599533836,-0.1839172224719794,-0.21055323432623718,-0.16727780648035465,-0.3641841077194517,-0.1714959983733122,-0.3536325828187682,-0.2461739845614828,-0.29867309656616325,-0.24256305827466534,-0.04966418358140732,0.06171681215629451,0.2183831753144397,0.27734687770476385,0.316128939734831,0.37023388483059944,0.287536248768997,0.3926884809954987,0.033035100248866,0.38104251198386196,0.2697101031518793,0.425074090441716,0.37384256241295877,0.19470143689569613,0.08116280441429881,-0.051217352969319375,-0.008622784207155563,-0.049662247227260634,-0.0059986099935835265,-0.16616602287356527,0.0823524524827777,0.12447245146946308,-0.20945428847730269,0.4509559449152269,0.1308185488891087,0.10236249346468268,0.13540331413677742,0.6035162157108874,1.1225539817608015,1.1916063505325398,-0.03590313877299431,1.881854796946142,1.8592645780032933,1.088761118609922,0.37331564028013936,-0.04756339186097502,-0.31949958265282,-0.26272730000888606,-0.23723761236672153,-0.16549125868123568,-0.13690711761999735,-0.033591395302362985,-0.18277908727404216,-0.083056865090051,-0.10496058987403023,0.09607815589648556,0.025876474308860267,0.11025762023267806,0.12870059955428023,,,,0.056111311067969724,-0.028978442737497355,0.10241718919063536,0.10229561840541816
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_40__lag_4w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_40,complete_cov >= 40,4w,contiguity,acs_2021,False,0.0,2021-02-01,2022-05-15,71,67,4,66,3213,3203,10,completed,not_run,False,0.5341074831897336,0.1435207523249983,67,3203,case_rate_100k >= 100,0.4191080190679447,0.0129471423570705,67,3203,complete_cov >= 40,0.0014889883838245265,0.5056920121303929,0.3038464889308502,-0.22381036219059078,-0.17409118298504883,-0.12730943912806422,0.10599799452437078,-0.021974947043214395,0.17873015985183144,2.4599513038103544,2.1155185351184813,-0.11912942441215778,-0.2439872818654517,-0.0639068858387638,-0.02411201745240968,-0.1145323260962244,-0.18032615533222016,-0.207039254280998,-0.1640686131185869,-0.3615337616705432,-0.16927317331559985,-0.3517144735551714,-0.297216772385623,0.03581935384454121,-0.24102510158127993,-0.04651176154365006,0.0638569985959518,0.21979115188241943,0.2777478534937041,0.3158651679221673,0.3695419366808554,0.28697469633811784,0.39145125891538146,0.38028844023315833,-0.16304052628741125,0.2693778849818378,0.4245884733939897,0.3735274137283056,0.193764451695607,0.07906959971857318,-0.05125746259685463,-0.008559426317349489,-0.04968103512878275,-0.006147294952474696,0.08185897467540734,-0.0325583615116933,0.12393075286463776,-0.21007670448747484,0.45072536215157843,0.12965635221645766,0.10127118801474279,0.13412009657502993,0.6012108880104196,1.1278602057993885,1.1864906986095154,1.9045451657466506,-0.02946524503604916,1.8839474955592934,1.0918383919641033,0.37139074701985914,-0.0503907719836567,-0.32177408565870563,-0.26450763970468677,-0.23853137736057645,-0.1669102123073726,-0.13791623924067387,-0.18396825823942706,0.05902038973405754,-0.08391639330527491,-0.1057956020493007,0.09490587421897578,0.02408275213785378,0.10845778487017603,0.1267563868620066,,,,,-0.02624806361661665,0.1050089637300257,0.0322489812185258,0.09817037855978528
outcome_case_rate_100k_ge_200__intervention_complete_cov_ge_40__lag_0w__contiguity,case_rate_100k_ge_200,case_rate_100k >= 200,complete_cov_ge_40,complete_cov >= 40,0w,contiguity,acs_2021,False,0.0,2021-01-04,2022-05-15,71,71,0,70,3213,3203,10,completed,not_run,False,0.3710254031211936,0.125641140002676,71,3203,case_rate_100k >= 200,0.442749534987006,0.0122875875295481,71,3203,complete_cov >= 40,-0.013913174273087657,0.5454528396002561,0.1679626722144661,-0.2588088705038992,-0.1838155630949999,-0.09026253757820636,0.08649724682329774,-0.03914564765825198,0.15647621986379345,2.6031125557017867,2.1478240851091988,-0.15981095575939588,-0.1433074921819865,-0.048989636261680465,-0.13958044609966913,-0.04848085882775742,-0.10893563058350622,-0.26241426186120426,-0.26172874737763624,-0.3569820677459093,-0.3933813480764684,-0.5595599185953171,-0.4156564916258416,-0.18424866994031933,-0.7935452761330605,-0.5036882582793709,-0.6848204515139674,-0.578411273565871,-0.5787081836251302,-0.3082081553892975,-0.19418497971640927,0.056543586996076804,0.22559451620542012,0.21937538161216685,-0.21750428026206808,0.2460706588029368,0.2167679212830776,0.2031269586458676,0.177221999910797,0.020639541474302348,0.1589286025577124,-0.07308843252472799,-0.12817359613496368,-0.13879331111187065,-0.1844071530347224,-0.23651699171955226,-0.2077378048854315,-0.031802830334270726,-0.057811501750619027,0.03279712198191103,0.06820317462095378,-0.33162810910602075,0.33791448606269725,-0.020734135825951502,-0.0578864458184271,-0.03944152981709619,-0.37039383897394607,0.49966310134178216,0.8153680586435379,0.881234271508308,1.2021451290180645,1.194795833321514,0.34094116009806463,-0.21988958031937664,-0.35602566600057844,-0.4148610791367694,-0.21968305363169197,0.0005311524548889994,-0.23066888655910034,-0.2336158074280659,-0.3567871048407117,-0.4028824209874437,-0.34944963762226144,-0.19866201303847902,-0.07921308833122949,-0.15457187265367797,0.001129296471909031,-0.012869807913899401,-0.2254515890790374,-0.04779984879848306,-0.12004002465438654,7.277510940095674e-05
