descriptor,folder,N,T,temperature_regime,fro_regime,graph_family,gamma_fro_norm,field_complexity,interaction_complexity,final_loss,parameter_rmse,field_rmse,interaction_fro_error,beta_abs_error,eta_abs_error,zeta_abs_error,psi_abs_error,avg_field_coef_abs_error,max_field_coef_abs_error,avg_interaction_coef_abs_error,max_interaction_coef_abs_error,n_field_params,n_interaction_params
N1000_T10_low_temp_fro_large_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t10_low_temp_fro_large_uniform_known_graph_20260331_230846,1000,10,low_temp,fro_large,cycle,22.360679774997898,uniform,known_graph,0.1715144062606972,0.05373330218340787,0.06583686679042544,0.6736748315830949,0.07255011444432902,0.04462784522100316,0.033524296693106415,0.060847315892164244,0.06583686679042544,0.06583686679042544,0.03012765436301046,0.03012765436301046,1,1
N1000_T10_low_temp_fro_large_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t10_low_temp_fro_large_uniform_shared_feature_interactions_20260331_230854,1000,10,low_temp,fro_large,cycle,22.360679774997898,uniform,shared_feature_interactions,0.31408761834595156,4.413476116682312,0.0786000107446637,6.13815672855236,0.08398408812090707,0.0038378234805229727,0.006325533244838533,0.024262993294343005,0.07860001074466372,0.07860001074466372,2.6085088765778264,15.313300282610484,1,11
N1000_T10_low_temp_fro_large_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t10_low_temp_fro_large_shared_feature_field_known_graph_20260331_230903,1000,10,low_temp,fro_large,cycle,22.360679774997898,shared_feature_field,known_graph,0.2037874201144604,0.1137947462603535,0.07893851300017826,0.7365248224564623,0.05008906276656799,0.013918660309232056,0.03828382375696093,0.029592284668018165,0.08782430207260293,0.33068059305154746,0.032938391402572265,0.032938391402572265,11,1
N1000_T10_low_temp_fro_large_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t10_low_temp_fro_large_shared_feature_field_shared_feature_interactions_20260331_230912,1000,10,low_temp,fro_large,cycle,22.360679774997898,shared_feature_field,shared_feature_interactions,0.33312173978821036,3.1293722782098374,0.24915406352208727,5.651439844790326,0.05136705833527544,0.051853528195557,0.05244838915450023,0.028198036738553367,0.1736885979124108,0.7089234578389714,2.647046218298482,11.998968185699434,11,11
N1000_T100_high_temp_fro_small_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_high_temp_fro_small_uniform_known_graph_20260331_230921,1000,100,high_temp,fro_small,complete,1.000500375312761,uniform,known_graph,0.6749307125969891,0.013650811772577192,0.008006836777513404,0.03031676621942819,0.00046412650696947555,0.005103266392110254,0.010454572083484576,0.0004631529969999215,0.008006836777513404,0.008006836777513404,0.03030160404482793,0.03030160404482793,1,1
N1000_T100_high_temp_fro_small_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_high_temp_fro_small_uniform_shared_feature_interactions_20260331_231032,1000,100,high_temp,fro_small,complete,1.000500375312761,uniform,shared_feature_interactions,0.6695473743077054,0.2594767239125457,0.017813608585898866,0.37232115502959817,0.0013913077027371407,0.003094144057741945,0.00462462479619502,0.0008367312039334399,0.017813608585898866,0.017813608585898866,0.19776552358844815,0.7005137778357899,1,11
N1000_T100_high_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_high_temp_fro_small_shared_feature_field_known_graph_20260331_231144,1000,100,high_temp,fro_small,complete,1.000500375312761,shared_feature_field,known_graph,0.671975671178642,0.04285194696166207,0.0381665408081182,0.1453812425149276,0.0011290053991031557,0.0043153345634879894,0.00014347631326874777,0.0036463443316240157,0.022720887396036452,0.05835288170911741,0.1453085337119291,0.1453085337119291,11,1
N1000_T100_high_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_high_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_231257,1000,100,high_temp,fro_small,complete,1.000500375312761,shared_feature_field,shared_feature_interactions,0.6688296635660692,0.2039112420132034,0.026876019740476435,0.3559565639935617,9.6160150209329e-06,0.0008138562482024794,0.0068377353391860796,0.0008560763417352416,0.020893126509051542,0.06758052172511582,0.23514920637698336,0.6428619828819666,11,11
N1000_T100_high_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_high_temp_fro_medium_uniform_known_graph_20260331_231409,1000,100,high_temp,fro_medium,erdos_renyi,2.2893505222889403,uniform,known_graph,0.6746802536197806,0.016475985319846034,0.0037663293619224765,0.09057699508800561,0.0007372674650689554,0.004918244894962889,0.004816482381628906,0.0011326648169437473,0.003766329361922477,0.003766329361922477,0.03956449403713197,0.03956449403713197,1,1
N1000_T100_high_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_high_temp_fro_medium_uniform_shared_feature_interactions_20260331_231519,1000,100,high_temp,fro_medium,erdos_renyi,2.491202202186081,uniform,shared_feature_interactions,0.6709093320417044,0.2543365679990975,0.0016594059779344026,0.39258001776316953,0.002870892400470726,0.0021905268267648085,0.0029235695979510645,0.005864233397836954,0.0016594059779344028,0.0016594059779344028,0.20152674412469362,0.8526757695973107,1,11
N1000_T100_high_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_high_temp_fro_medium_shared_feature_field_known_graph_20260331_231630,1000,100,high_temp,fro_medium,erdos_renyi,2.278997706684487,shared_feature_field,known_graph,0.6742626235292583,0.01876454370709408,0.011775077577346794,0.023174020753910993,0.0008019819206288026,0.0011071274651296165,0.0018519195815372147,0.0019408733317716961,0.015393396437271112,0.05267294366237539,0.010168514292901554,0.010168514292901554,11,1
N1000_T100_high_temp_fro_medium_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_high_temp_fro_medium_shared_feature_field_shared_feature_interactions_20260331_231740,1000,100,high_temp,fro_medium,erdos_renyi,2.3752497332186384,shared_feature_field,shared_feature_interactions,0.6685097097141751,0.12056696455776275,0.01256018000091203,0.23964770367373797,0.0007297063054641367,0.0022014641960573676,0.004505860484717544,8.238456984867998e-05,0.014346889629381297,0.04675658311083672,0.1413295538959126,0.40257614721682716,11,11
N1000_T100_high_temp_fro_large_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_high_temp_fro_large_uniform_known_graph_20260331_231851,1000,100,high_temp,fro_large,cycle,22.360679774997898,uniform,known_graph,0.6706603069966406,0.0043860100134459875,0.0009859059682108262,0.18884016329669032,0.002175868648169918,0.004176519061573977,0.004573853238005826,0.00017728117130656057,0.0009859059682108262,0.0009859059682108262,0.008445188840271206,0.008445188840271206,1,1
N1000_T100_high_temp_fro_large_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_high_temp_fro_large_uniform_shared_feature_interactions_20260331_232002,1000,100,high_temp,fro_large,cycle,22.360679774997898,uniform,shared_feature_interactions,0.6674236569959663,0.2435921742986574,0.009390972570457234,0.38380439298167557,0.0013878045988961613,0.0022578508940316183,0.0005869342308560954,2.7215800509405863e-05,0.009390972570457234,0.009390972570457234,0.2016174370421102,0.7402426269294158,1,11
N1000_T100_high_temp_fro_large_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_high_temp_fro_large_shared_feature_field_known_graph_20260331_232112,1000,100,high_temp,fro_large,cycle,22.360679774997898,shared_feature_field,known_graph,0.6708866720718499,0.013354578432356748,0.010587769168846153,0.1774450626759921,0.00446444839509999,0.005307643337048187,0.0009654005805498078,0.002031168130363352,0.01178653078654438,0.038615603044504954,0.007935584448304583,0.007935584448304583,11,1
N1000_T100_high_temp_fro_large_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_high_temp_fro_large_shared_feature_field_shared_feature_interactions_20260331_232222,1000,100,high_temp,fro_large,cycle,22.360679774997898,shared_feature_field,shared_feature_interactions,0.6673296571508296,0.170863812511405,0.023804533434515027,0.33421425201912613,0.003953669602745735,0.003944144473978289,0.0010195578161202867,0.0033436578729778565,0.031977934939067566,0.12807393619190982,0.2053613663976776,0.5818103898268918,11,11
N1000_T100_baseline_temp_fro_small_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_baseline_temp_fro_small_uniform_known_graph_20260331_232333,1000,100,baseline_temp,fro_small,complete,1.000500375312761,uniform,known_graph,0.5239726815732634,0.009943684144039167,0.0105308661688549,0.017312497500885253,0.003942003300403285,0.0029351479179691164,0.008702356462842897,0.00911337727720063,0.010530866168854902,0.010530866168854902,0.017303839086989736,0.017303839086989736,1,1
N1000_T100_baseline_temp_fro_small_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_baseline_temp_fro_small_uniform_shared_feature_interactions_20260331_232443,1000,100,baseline_temp,fro_small,complete,1.000500375312761,uniform,shared_feature_interactions,0.5010563941860695,0.6125255190853213,0.0013870066573672957,0.9329279968365771,0.009961136504330337,0.001501954914628137,0.002892825332716842,0.0009810014437570125,0.0013870066573672957,0.0013870066573672957,0.46384544024832747,1.6689029824691626,1,11
N1000_T100_baseline_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_baseline_temp_fro_small_shared_feature_field_known_graph_20260331_232554,1000,100,baseline_temp,fro_small,complete,1.000500375312761,shared_feature_field,known_graph,0.5655882088109687,0.027110101861961503,0.015761559007414223,0.011905761957750846,0.0047772338347811805,0.002749293810195924,0.005611741488374067,0.004764292955140026,0.02430073092097794,0.06472220496044101,0.011899807587807176,0.011899807587807176,11,1
N1000_T100_baseline_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_baseline_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_232705,1000,100,baseline_temp,fro_small,complete,1.000500375312761,shared_feature_field,shared_feature_interactions,0.552367950679926,0.1697362984334779,0.03128211271240824,0.32405710668105525,0.0061771826378710926,0.005006594554834945,0.004510762294501758,0.006569532552535673,0.041516612176465746,0.09425975646105124,0.20823322704534242,0.5066116661366259,11,11
N1000_T100_baseline_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_baseline_temp_fro_medium_uniform_known_graph_20260331_232816,1000,100,baseline_temp,fro_medium,erdos_renyi,2.430160585922825,uniform,known_graph,0.5437726854759608,0.013416594053874839,0.004524377151266967,0.06039054896581456,0.008123239930505066,0.012067401610474773,0.003711865821148186,0.014718311213421598,0.004524377151266967,0.004524377151266967,0.02485043552909144,0.02485043552909144,1,1
N1000_T100_baseline_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_baseline_temp_fro_medium_uniform_shared_feature_interactions_20260331_232927,1000,100,baseline_temp,fro_medium,erdos_renyi,2.429381298010719,uniform,shared_feature_interactions,0.5140922746004813,0.31751967991995245,0.007718540931887174,0.47504878053097765,0.00701483789997176,0.004666815194405011,0.006190041219812592,0.0005512917885037716,0.0077185409318871745,0.0077185409318871745,0.22415954565048749,1.090562371854056,1,11
N1000_T100_baseline_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_baseline_temp_fro_medium_shared_feature_field_known_graph_20260331_233038,1000,100,baseline_temp,fro_medium,erdos_renyi,2.278974996080979,shared_feature_field,known_graph,0.5758159396819053,0.02704440332734021,0.0178430585040489,0.11246275395731739,0.00420559775979179,0.00038528767528460406,0.004804312843070868,0.003989597795828248,0.018128782909350705,0.08556275116818089,0.04934795429994299,0.04934795429994299,11,1
N1000_T100_baseline_temp_fro_medium_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_baseline_temp_fro_medium_shared_feature_field_shared_feature_interactions_20260331_233150,1000,100,baseline_temp,fro_medium,erdos_renyi,2.434028973003424,shared_feature_field,shared_feature_interactions,0.5590464225824603,0.2046972156467256,0.04286762923319945,0.4690030746729331,0.0007173917172095812,0.0002935451949779705,0.0020732871976943956,0.0014604762378825353,0.03330042563945819,0.11691056722552728,0.20661826474633926,0.6963592531089081,11,11
N1000_T100_baseline_temp_fro_large_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_baseline_temp_fro_large_uniform_known_graph_20260331_233301,1000,100,baseline_temp,fro_large,cycle,22.360679774997898,uniform,known_graph,0.5197728269636452,0.00496014132251876,0.001951463295094436,0.24137330560715903,0.0008108016867678369,0.0032003945292078256,0.003423065887531329,0.0021610998904179612,0.0019514632950944355,0.0019514632950944355,0.010794542385828776,0.010794542385828776,1,1
N1000_T100_baseline_temp_fro_large_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_baseline_temp_fro_large_uniform_shared_feature_interactions_20260331_233411,1000,100,baseline_temp,fro_large,cycle,22.360679774997898,uniform,shared_feature_interactions,0.5017913657258193,0.24382376608481093,0.021368003717731402,0.5661242096347888,0.0013695913324694442,0.007432147490796459,0.0019090439121185465,0.0013033889414048594,0.0213680037177314,0.0213680037177314,0.17256607264102242,0.7926887017028612,1,11
N1000_T100_baseline_temp_fro_large_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_baseline_temp_fro_large_shared_feature_field_known_graph_20260331_233523,1000,100,baseline_temp,fro_large,cycle,22.360679774997898,shared_feature_field,known_graph,0.5517587103282249,0.01908064766211285,0.015402255411890326,0.03668100769718859,0.003206718386409846,0.0033563172485497894,0.0015404327869102952,0.0017030002213932471,0.018379339750872158,0.05017560525312198,0.0016404245338821344,0.0016404245338821344,11,1
N1000_T100_baseline_temp_fro_large_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_baseline_temp_fro_large_shared_feature_field_shared_feature_interactions_20260331_233632,1000,100,baseline_temp,fro_large,cycle,22.360679774997898,shared_feature_field,shared_feature_interactions,0.5543377957287813,0.27725388971409237,0.06193096788988085,0.562944830227272,0.008433580484416225,0.0053599319754788904,0.002538264434217452,0.006019097164973564,0.04742933721041338,0.1723157404884199,0.2798536956863419,0.9894284486228019,11,11
N1000_T100_low_temp_fro_small_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_uniform_known_graph_20260331_233743,1000,100,low_temp,fro_small,complete,1.000500375312761,uniform,known_graph,0.14079393395923182,0.019939531990675954,0.008639446557600296,0.010108508560178617,0.030163482777211703,0.03507581186204212,0.007223514037765888,0.004057387061805251,0.008639446557600294,0.008639446557600294,0.010103453041702126,0.010103453041702126,1,1
N1000_T100_low_temp_fro_small_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_uniform_shared_feature_interactions_20260331_233855,1000,100,low_temp,fro_small,complete,1.000500375312761,uniform,shared_feature_interactions,0.23972397936260548,0.7616813820217048,0.032072916087102936,1.2549816763747152,0.026584114952756366,0.007521517101128916,0.002521112347996901,0.002862071890662954,0.03207291608710294,0.03207291608710294,0.5166023450563736,1.9163906902773487,1,11
N1000_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_234006,1000,100,low_temp,fro_small,complete,1.000500375312761,shared_feature_field,known_graph,0.18546381341611592,0.061291497427598374,0.052999127328788566,0.03161836324194226,0.028878325774541302,0.01766072463304147,0.0072099112039412105,0.003838743567329439,0.04713394539960949,0.19046895500059263,0.03160255010605084,0.03160255010605084,11,1
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,1.000500375312761,shared_feature_field,shared_feature_interactions,0.3970783558512235,0.21460112045777455,0.035761668548341966,0.4091507583540172,0.0025411706995213112,0.005963414426163882,0.006136537995229729,5.936672305473234e-05,0.03193143060596295,0.08283331923517856,0.21705530138496573,0.8526592960159363,11,11
N1000_T100_low_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_known_graph_20260331_234230,1000,100,low_temp,fro_medium,erdos_renyi,2.3941551494642557,uniform,known_graph,0.17038898274404735,0.01208220354608299,0.012063915694920489,0.026797773825895103,0.009016175186047137,0.022856940393916392,0.0005325530541375745,0.0010207041168992514,0.01206391569492049,0.01206391569492049,0.011192998010965072,0.011192998010965072,1,1
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,2.3833044707138042,uniform,shared_feature_interactions,0.25354021028728585,1.0621607380544251,0.03330140766293699,1.5055887352554571,0.0005192222306964478,0.02512517459116781,0.008910850142303417,0.007099094371483261,0.03330140766293699,0.03330140766293699,0.7465040701938872,3.347777939124172,1,11
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,2.3676600711503237,shared_feature_field,known_graph,0.27073313831794443,0.023565255849106664,0.034041197733377104,0.04537955960954213,0.0037182939655902025,0.01651102216039757,0.011630003143433876,0.00568364972116292,0.021933667616382466,0.05412931617503458,0.019166416734601066,0.019166416734601066,11,1
N1000_T100_low_temp_fro_medium_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_shared_feature_interactions_20260331_234602,1000,100,low_temp,fro_medium,erdos_renyi,2.4117788766395725,shared_feature_field,shared_feature_interactions,0.4122240344177948,0.34411875031348754,0.056694941962481205,0.6197774973056777,0.0003303914696339838,0.002098106577431813,0.003937540492925384,0.003856348908299778,0.05252170953203381,0.1462392244036207,0.33824239561865216,0.94820410909442,11,11
N1000_T100_low_temp_fro_large_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_large_uniform_known_graph_20260331_234713,1000,100,low_temp,fro_large,cycle,22.360679774997898,uniform,known_graph,0.1465743208147569,0.0325085827666217,0.0350164035418683,0.7718538949349673,0.059638591855355694,0.01692588033079767,0.00804357845114767,0.0039033467619831175,0.0350164035418683,0.0350164035418683,0.03451835555545135,0.03451835555545135,1,1
N1000_T100_low_temp_fro_large_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_large_uniform_shared_feature_interactions_20260331_234824,1000,100,low_temp,fro_large,cycle,22.360679774997898,uniform,shared_feature_interactions,0.2407065822693594,0.38098071313946813,0.02223509977121418,1.9781192994391301,0.008307437039461352,0.008238119963120405,0.008737044601980104,0.00649530150482075,0.022235099771214184,0.022235099771214184,0.30878486858996673,0.9746701203899197,1,11
N1000_T100_low_temp_fro_large_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_large_shared_feature_field_known_graph_20260331_234934,1000,100,low_temp,fro_large,cycle,22.360679774997898,shared_feature_field,known_graph,0.25023817027521666,0.03343327079686047,0.025220502711489345,0.5783971977311038,0.0006546096167181492,0.01509233172357316,0.003904929454758399,0.008757944801773832,0.027076104413991445,0.10714075652735872,0.025866709042442704,0.025866709042442704,11,1
N1000_T100_low_temp_fro_large_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_large_shared_feature_field_shared_feature_interactions_20260331_235043,1000,100,low_temp,fro_large,cycle,22.360679774997898,shared_feature_field,shared_feature_interactions,0.4023595309883016,0.0976887758745418,0.03312406065648355,0.2485487263844045,0.025134440843954442,0.025815481507413973,0.0012909793015483118,0.0062755555957346165,0.034007091988194245,0.07004278484518946,0.0999188416251339,0.3245890430639554,11,11
N5000_T10_high_temp_fro_small_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_high_temp_fro_small_uniform_known_graph_20260331_235153,5000,10,high_temp,fro_small,complete,1.0001000150036412,uniform,known_graph,0.6792104736378015,0.021858878923140604,0.01091754281257154,0.05109531114230147,0.007087307719806785,0.0002044117609534754,0.006846900806302375,0.006349042880327407,0.01091754281257154,0.01091754281257154,0.051090201355680334,0.051090201355680334,1,1
N5000_T10_high_temp_fro_small_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_high_temp_fro_small_uniform_shared_feature_interactions_20260331_235330,5000,10,high_temp,fro_small,complete,1.0001000150036412,uniform,shared_feature_interactions,0.6754298317569811,0.39683780797660034,0.005370829296976826,0.5609110649823624,0.0034593959925663664,0.004021429454760822,4.3154521474825236e-05,0.007680742362375405,0.005370829296976826,0.005370829296976826,0.2945703615755168,1.1165492794270506,1,11
N5000_T10_high_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_high_temp_fro_small_shared_feature_field_known_graph_20260331_235521,5000,10,high_temp,fro_small,complete,1.0001000150036412,shared_feature_field,known_graph,0.6784643652851868,0.07002597407882115,0.04247232503457216,0.23446909443181452,0.012279543989056507,0.004478994468465451,0.0052303795310947865,0.007397640100492882,0.03768500848834092,0.10478227395870604,0.23444564634981463,0.23444564634981463,11,1
N5000_T10_high_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_high_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_235654,5000,10,high_temp,fro_small,complete,1.0001000150036412,shared_feature_field,shared_feature_interactions,0.6754882940258895,0.7208896905016244,0.05053224642608613,1.4099743963044973,0.0011741745175707363,0.003579120160643715,0.0063994643024610776,0.0006681165456777147,0.05809438523786958,0.16158951321802617,0.7263447840006488,2.8873294770022637,11,11
N5000_T10_high_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_high_temp_fro_medium_uniform_known_graph_20260331_235843,5000,10,high_temp,fro_medium,erdos_renyi,2.7154431736445632,uniform,known_graph,0.6794614204628374,0.0394684980157587,0.013401891596998672,0.25964722867684814,0.00242280976251924,0.002542906123173823,0.0003781256045037318,0.003397404688000115,0.013401891596998672,0.013401891596998672,0.09561873037777968,0.09561873037777968,1,1
N5000_T10_high_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_high_temp_fro_medium_uniform_shared_feature_interactions_20260331_235955,5000,10,high_temp,fro_medium,erdos_renyi,2.7588250542034127,uniform,shared_feature_interactions,0.6747324163698868,0.39574648663599904,0.010252624157953,0.9444263232420996,0.005652481741166365,0.004459903646933569,0.015581297268462718,0.0023945286164992682,0.010252624157953,0.010252624157953,0.3023175512306407,1.4213341500684151,1,11
N5000_T10_high_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_high_temp_fro_medium_shared_feature_field_known_graph_20260401_000120,5000,10,high_temp,fro_medium,erdos_renyi,2.758405504696193,shared_feature_field,known_graph,0.6783341068768919,0.07990174481605662,0.03862630797492224,0.7899256061849681,0.0015287780801696155,0.0006543229002753687,0.003173728157652572,0.009993121600854582,0.03157934628780839,0.11818240522999249,0.28637037043325475,0.28637037043325475,11,1
N5000_T10_high_temp_fro_medium_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_high_temp_fro_medium_shared_feature_field_shared_feature_interactions_20260401_000232,5000,10,high_temp,fro_medium,erdos_renyi,2.71710392218951,shared_feature_field,shared_feature_interactions,0.6752551421882411,0.5854282627340963,0.0482101217165841,1.0896570428137606,0.005805628893465614,0.005348875812331103,0.005768182034089686,0.001767665461510616,0.07203269981692816,0.30876205432481496,0.7292423208524045,1.9864811121475368,11,11
N5000_T10_high_temp_fro_large_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_high_temp_fro_large_uniform_known_graph_20260401_000359,5000,10,high_temp,fro_large,cycle,50.0,uniform,known_graph,0.6758615014647185,0.006262789582364389,0.0038404009460002724,0.3108497935115431,0.010322268345731217,0.0038623917538881305,0.002673737355353395,0.0073020077878706915,0.003840400946000272,0.003840400946000272,0.0062169958702308625,0.0062169958702308625,1,1
N5000_T10_high_temp_fro_large_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_high_temp_fro_large_uniform_shared_feature_interactions_20260401_000505,5000,10,high_temp,fro_large,cycle,50.0,uniform,shared_feature_interactions,0.6730709491535486,1.0722182390924624,0.0036862807758210603,1.3284835735695706,0.0030185003687168005,0.008170221724993125,0.0013442834790599323,0.00012551626709687846,0.0036862807758210603,0.0036862807758210603,0.8194935236083651,2.8597668684503095,1,11
N5000_T10_high_temp_fro_large_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_high_temp_fro_large_shared_feature_field_known_graph_20260401_000625,5000,10,high_temp,fro_large,cycle,50.0,shared_feature_field,known_graph,0.6743837682253825,0.029273574580774824,0.01617943061408123,0.06201575133199378,0.008780005284238862,0.009404996813940044,0.013219514089202689,0.011517689358709178,0.02707492033466714,0.07166255118445644,0.0012403150266398766,0.0012403150266398766,11,1
N5000_T10_high_temp_fro_large_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_high_temp_fro_large_shared_feature_field_shared_feature_interactions_20260401_000732,5000,10,high_temp,fro_large,cycle,50.0,shared_feature_field,shared_feature_interactions,0.6724794732535869,2.1716022331261304,0.14456276164608467,3.6530276541796196,0.005412582586351022,0.0055680356254902,0.002454424992593407,0.0021868289943123703,0.0952106090259703,0.4834735876144076,1.723389802648181,9.937002989586102,11,11
