descriptor,folder,N,T,temperature_regime,fro_regime,graph_family,field_complexity,interaction_complexity,gamma_fro_norm,parameter_block,name,true,estimate,abs_error,squared_error,parameter_rmse,field_rmse,interaction_fro_error
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.000500375312761,field,field::quadratic::feature_5,0.855,0.9378333192351785,0.08283331923517856,0.006861358775517003,0.21460112045777455,0.035761668548341966,0.4091507583540172
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.000500375312761,beta,beta,1.1,1.0974588293004788,0.0025411706995213112,6.45754852410563e-06,0.21460112045777455,0.035761668548341966,0.4091507583540172
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.000500375312761,interaction,interaction::adjacency,0.375,0.23256436970254482,0.14243563029745518,0.020287908778233332,0.21460112045777455,0.035761668548341966,0.4091507583540172
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.000500375312761,interaction,interaction::distance_kernel::feature_1,0.12,0.1810817680654565,0.06108176806545651,0.0037309823900022227,0.21460112045777455,0.035761668548341966,0.4091507583540172
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.000500375312761,interaction,interaction::cross_similarity::feature_1,0.06,0.5053439979180705,0.4453439979180705,0.1983312764816504,0.21460112045777455,0.035761668548341966,0.4091507583540172
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.000500375312761,interaction,interaction::distance_kernel::feature_2,0.12,0.19629151723988333,0.07629151723988334,0.005820395602763416,0.21460112045777455,0.035761668548341966,0.4091507583540172
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.000500375312761,interaction,interaction::cross_similarity::feature_2,0.06,0.3146499669017768,0.2546499669017768,0.06484660564307604,0.21460112045777455,0.035761668548341966,0.4091507583540172
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.000500375312761,interaction,interaction::distance_kernel::feature_3,0.12,0.1352052044402238,0.015205204440223802,0.00023119824206900162,0.21460112045777455,0.035761668548341966,0.4091507583540172
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.000500375312761,interaction,interaction::cross_similarity::feature_3,0.06,-0.32141050780075864,0.38141050780075864,0.14547397546083257,0.21460112045777455,0.035761668548341966,0.4091507583540172
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.000500375312761,interaction,interaction::distance_kernel::feature_4,0.12,0.12124672094887184,0.001246720948871849,1.5543131243559233e-06,0.21460112045777455,0.035761668548341966,0.4091507583540172
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.000500375312761,interaction,interaction::cross_similarity::feature_4,0.06,0.1536353163310448,0.0936353163310448,0.008767572464414826,0.21460112045777455,0.035761668548341966,0.4091507583540172
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.000500375312761,interaction,interaction::distance_kernel::feature_5,0.195,0.2586483892751454,0.06364838927514538,0.004051117457320441,0.21460112045777455,0.035761668548341966,0.4091507583540172
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.000500375312761,interaction,interaction::cross_similarity::feature_5,0.21,-0.6426592960159363,0.8526592960159363,0.727027875082392,0.21460112045777455,0.035761668548341966,0.4091507583540172
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.000500375312761,eta,eta,0.7,0.6940365855738361,0.005963414426163882,3.5562311618179505e-05,0.21460112045777455,0.035761668548341966,0.4091507583540172
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.000500375312761,zeta,zeta,-1.0,-0.9938634620047703,0.006136537995229729,3.765709856689811e-05,0.21460112045777455,0.035761668548341966,0.4091507583540172
N1000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_234117,1000,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.000500375312761,psi,psi,0.4,0.3999406332769453,5.936672305473234e-05,3.5244078062572883e-09,0.21460112045777455,0.035761668548341966,0.4091507583540172
N1000_T100_low_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_known_graph_20260331_234230,1000,100,low_temp,fro_medium,erdos_renyi,uniform,known_graph,2.3941551494642557,field,field::intercept,1.0,1.0120639156949205,0.01206391569492049,0.00014553806189414895,0.01208220354608299,0.012063915694920489,0.026797773825895103
N1000_T100_low_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_known_graph_20260331_234230,1000,100,low_temp,fro_medium,erdos_renyi,uniform,known_graph,2.3941551494642557,beta,beta,1.1,1.1090161751860472,0.009016175186047137,8.129141498549213e-05,0.01208220354608299,0.012063915694920489,0.026797773825895103
N1000_T100_low_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_known_graph_20260331_234230,1000,100,low_temp,fro_medium,erdos_renyi,uniform,known_graph,2.3941551494642557,interaction,interaction::adjacency,2.0,1.988807001989035,0.011192998010965072,0.00012528320447346806,0.01208220354608299,0.012063915694920489,0.026797773825895103
N1000_T100_low_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_known_graph_20260331_234230,1000,100,low_temp,fro_medium,erdos_renyi,uniform,known_graph,2.3941551494642557,eta,eta,0.7,0.6771430596060836,0.022856940393916392,0.0005224397241710468,0.01208220354608299,0.012063915694920489,0.026797773825895103
N1000_T100_low_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_known_graph_20260331_234230,1000,100,low_temp,fro_medium,erdos_renyi,uniform,known_graph,2.3941551494642557,zeta,zeta,-1.0,-0.9994674469458624,0.0005325530541375745,2.8361275547125835e-07,0.01208220354608299,0.012063915694920489,0.026797773825895103
N1000_T100_low_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_known_graph_20260331_234230,1000,100,low_temp,fro_medium,erdos_renyi,uniform,known_graph,2.3941551494642557,psi,psi,0.4,0.39897929588310077,0.0010207041168992514,1.0418368942550807e-06,0.01208220354608299,0.012063915694920489,0.026797773825895103
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,2.3833044707138042,field,field::intercept,1.0,0.966698592337063,0.03330140766293699,0.0011089837523331183,1.0621607380544251,0.03330140766293699,1.5055887352554571
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,2.3833044707138042,beta,beta,1.1,1.1005192222306965,0.0005192222306964478,2.6959172484939524e-07,1.0621607380544251,0.03330140766293699,1.5055887352554571
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,2.3833044707138042,interaction,interaction::adjacency,0.375,0.561113486239955,0.18611348623995505,0.03463822976038994,1.0621607380544251,0.03330140766293699,1.5055887352554571
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,2.3833044707138042,interaction,interaction::distance_kernel::feature_1,0.12,0.019738028703972253,0.10026197129602774,0.010052462888165489,1.0621607380544251,0.03330140766293699,1.5055887352554571
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,2.3833044707138042,interaction,interaction::cross_similarity::feature_1,0.06,-1.000733216651927,1.060733216651927,1.1251549569087438,1.0621607380544251,0.03330140766293699,1.5055887352554571
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,2.3833044707138042,interaction,interaction::distance_kernel::feature_2,0.12,0.09927670245224518,0.020723297547754815,0.00042945506125278076,1.0621607380544251,0.03330140766293699,1.5055887352554571
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,2.3833044707138042,interaction,interaction::cross_similarity::feature_2,0.06,1.0496534623056644,0.9896534623056643,0.9794139754535889,1.0621607380544251,0.03330140766293699,1.5055887352554571
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,2.3833044707138042,interaction,interaction::distance_kernel::feature_3,0.12,0.14940393170008082,0.02940393170008082,0.0008645911994230178,1.0621607380544251,0.03330140766293699,1.5055887352554571
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,2.3833044707138042,interaction,interaction::cross_similarity::feature_3,0.06,-3.287777939124172,3.347777939124172,11.207617129686488,1.0621607380544251,0.03330140766293699,1.5055887352554571
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,2.3833044707138042,interaction,interaction::distance_kernel::feature_4,0.12,0.06480687525382803,0.05519312474617197,0.0030462810192465003,1.0621607380544251,0.03330140766293699,1.5055887352554571
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,2.3833044707138042,interaction,interaction::cross_similarity::feature_4,0.06,-2.0886632984726603,2.1486632984726604,4.616753970203413,1.0621607380544251,0.03330140766293699,1.5055887352554571
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,2.3833044707138042,interaction,interaction::distance_kernel::feature_5,0.195,0.18859579962921844,0.006404200370781571,4.101378238911881e-05,1.0621607380544251,0.03330140766293699,1.5055887352554571
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,2.3833044707138042,interaction,interaction::cross_similarity::feature_5,0.21,-0.0566168436775646,0.2666168436775646,0.07108454133258692,1.0621607380544251,0.03330140766293699,1.5055887352554571
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,2.3833044707138042,eta,eta,0.7,0.7251251745911678,0.02512517459116781,0.0006312743982366645,1.0621607380544251,0.03330140766293699,1.5055887352554571
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,2.3833044707138042,zeta,zeta,-1.0,-1.0089108501423034,0.008910850142303417,7.940325025858882e-05,1.0621607380544251,0.03330140766293699,1.5055887352554571
N1000_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_234339,1000,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,2.3833044707138042,psi,psi,0.4,0.39290090562851676,0.007099094371483261,5.0397140895225315e-05,1.0621607380544251,0.03330140766293699,1.5055887352554571
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,known_graph,2.3676600711503237,field,field::intercept,0.425,0.4514787797162127,0.026478779716212708,0.0007011257752597176,0.023565255849106664,0.034041197733377104,0.04537955960954213
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,known_graph,2.3676600711503237,field,field::linear::feature_1,0.22,0.184861930768374,0.03513806923162599,0.001234683909326541,0.023565255849106664,0.034041197733377104,0.04537955960954213
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,known_graph,2.3676600711503237,field,field::quadratic::feature_1,0.675,0.6773929918248032,0.0023929918248031257,5.726409873574593e-06,0.023565255849106664,0.034041197733377104,0.04537955960954213
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,known_graph,2.3676600711503237,field,field::linear::feature_2,0.92,0.9313155146788521,0.011315514678852057,0.00012804087244731635,0.023565255849106664,0.034041197733377104,0.04537955960954213
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,known_graph,2.3676600711503237,field,field::quadratic::feature_2,-0.75,-0.7397366175606556,0.010263382439344437,0.00010533701909624378,0.023565255849106664,0.034041197733377104,0.04537955960954213
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,known_graph,2.3676600711503237,field,field::linear::feature_3,0.44,0.44739681627975375,0.0073968162797537484,5.4712891076430085e-05,0.023565255849106664,0.034041197733377104,0.04537955960954213
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,known_graph,2.3676600711503237,field,field::quadratic::feature_3,-0.175,-0.1790783538652189,0.004078353865218903,1.6632970249945968e-05,0.023565255849106664,0.034041197733377104,0.04537955960954213
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,known_graph,2.3676600711503237,field,field::linear::feature_4,0.5,0.5302608108675396,0.030260810867539623,0.0009157166743610041,0.023565255849106664,0.034041197733377104,0.04537955960954213
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,known_graph,2.3676600711503237,field,field::quadratic::feature_4,-0.075,-0.11446937306530584,0.039469373065305846,0.0015578314101682906,0.023565255849106664,0.034041197733377104,0.04537955960954213
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,known_graph,2.3676600711503237,field,field::linear::feature_5,0.24,0.29412931617503457,0.05412931617503458,0.0029299828695768604,0.023565255849106664,0.034041197733377104,0.04537955960954213
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,known_graph,2.3676600711503237,field,field::quadratic::feature_5,0.855,0.8753469356365161,0.020346935636516128,0.00041399778979653,0.023565255849106664,0.034041197733377104,0.04537955960954213
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,known_graph,2.3676600711503237,beta,beta,1.1,1.0962817060344099,0.0037182939655902025,1.3825710014544514e-05,0.023565255849106664,0.034041197733377104,0.04537955960954213
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,known_graph,2.3676600711503237,interaction,interaction::adjacency,2.0,1.980833583265399,0.019166416734601066,0.0003673515304443958,0.023565255849106664,0.034041197733377104,0.04537955960954213
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,known_graph,2.3676600711503237,eta,eta,0.7,0.6834889778396024,0.01651102216039757,0.00027261385278113965,0.023565255849106664,0.034041197733377104,0.04537955960954213
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,known_graph,2.3676600711503237,zeta,zeta,-1.0,-0.9883699968565661,0.011630003143433876,0.00013525697311628183,0.023565255849106664,0.034041197733377104,0.04537955960954213
N1000_T100_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_known_graph_20260331_234451,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,known_graph,2.3676600711503237,psi,psi,0.4,0.40568364972116294,0.00568364972116292,3.2303874152875335e-05,0.023565255849106664,0.034041197733377104,0.04537955960954213
N1000_T100_low_temp_fro_medium_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_shared_feature_interactions_20260331_234602,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,shared_feature_interactions,2.4117788766395725,field,field::intercept,0.425,0.4363602791978494,0.011360279197849432,0.00012905594345309054,0.34411875031348754,0.056694941962481205,0.6197774973056777
N1000_T100_low_temp_fro_medium_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_shared_feature_interactions_20260331_234602,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,shared_feature_interactions,2.4117788766395725,field,field::linear::feature_1,0.22,0.29078534276255474,0.07078534276255474,0.005010564750012361,0.34411875031348754,0.056694941962481205,0.6197774973056777
N1000_T100_low_temp_fro_medium_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_shared_feature_interactions_20260331_234602,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,shared_feature_interactions,2.4117788766395725,field,field::quadratic::feature_1,0.675,0.6232704657154847,0.05172953428451532,0.002675944717292846,0.34411875031348754,0.056694941962481205,0.6197774973056777
N1000_T100_low_temp_fro_medium_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_shared_feature_interactions_20260331_234602,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,shared_feature_interactions,2.4117788766395725,field,field::linear::feature_2,0.92,0.7737607755963793,0.1462392244036207,0.02138591075417253,0.34411875031348754,0.056694941962481205,0.6197774973056777
N1000_T100_low_temp_fro_medium_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_shared_feature_interactions_20260331_234602,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,shared_feature_interactions,2.4117788766395725,field,field::quadratic::feature_2,-0.75,-0.7686644041424551,0.01866440414245507,0.000348359981992894,0.34411875031348754,0.056694941962481205,0.6197774973056777
N1000_T100_low_temp_fro_medium_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n1000_t100_low_temp_fro_medium_shared_feature_field_shared_feature_interactions_20260331_234602,1000,100,low_temp,fro_medium,erdos_renyi,shared_feature_field,shared_feature_interactions,2.4117788766395725,field,field::linear::feature_3,0.44,0.34610494495178346,0.09389505504821655,0.008816281362507616,0.34411875031348754,0.056694941962481205,0.6197774973056777
