experiment_name,outcome_code,outcome_label,outcome_definition,intervention_definition,network_code,network_label,interaction_matrix_label,beta,eta,field::black_share,field::family_household_share,field::female_household_share,field::hispanic_share,field::intercept,field::male_1521_share,field::renter_share,field::total_pop,field::vacant_share,interaction::centroid_distance_kernel_16,interaction::centroid_distance_kernel_8,interaction::contiguity,interaction::knn_16,interaction::knn_8,psi,tau::t_0,tau::t_1,tau::t_10,tau::t_11,tau::t_12,tau::t_13,tau::t_14,tau::t_2,tau::t_3,tau::t_4,tau::t_5,tau::t_6,tau::t_7,tau::t_8,tau::t_9,zeta,final_loss
any_crime_gt_2_pm1__centroid_distance_kernel_16,any_crime_gt_2_pm1,Any-crime indicator: at most two total crimes vs more than two total crimes,+1 means there are at most two recorded crimes in the period; -1 means there are three or more recorded crimes in the period.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,centroid_distance_kernel_16,Centroid-distance kernel with 16-nearest-neighbor support,Centroid-distance-kernel interaction matrix (16-neighbor support),-0.03831783261125308,0.5350303201982419,-0.29190427633124044,0.33994553358135104,-0.34585446150700017,-0.35058529331928073,0.2537755410209771,0.26474309974658783,-0.18344216665465216,-3.374410902979908,-1.0372000552859706,1.3216317783398226,,,,,3.3739581726961783,0.05266908263186557,-0.07097770618499723,-0.04467657761415791,-0.03310098229804849,-0.05810137506967507,-0.09847298602540736,0.14633742818724416,-0.031772515323624004,0.05717233632833864,0.007666596769304006,-0.02737290084924158,-0.023052941779096354,0.00432231466387818,-0.02023707778448079,-0.10435434913641974,-0.6555323897839039,0.2369358065113576
any_crime_gt_2_pm1__centroid_distance_kernel_8,any_crime_gt_2_pm1,Any-crime indicator: at most two total crimes vs more than two total crimes,+1 means there are at most two recorded crimes in the period; -1 means there are three or more recorded crimes in the period.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,centroid_distance_kernel_8,Centroid-distance kernel with 8-nearest-neighbor support,Centroid-distance-kernel interaction matrix (8-neighbor support),-0.06278697027395588,0.5381697628127184,-0.30571020808295474,0.3709322124796052,-0.3803941990983153,-0.37005620016975405,0.28652649746115305,0.20691261106856434,-0.17087058834053065,-3.3486146106590633,-1.1933392947245716,,1.3248990805621053,,,,3.378525880521982,0.05777562989996549,-0.07027925081516326,-0.04873509493233093,-0.034688592281826865,-0.06018155485235504,-0.10203158910422107,0.15407063418298778,-0.02908987449838026,0.06376882949442705,0.01335924582107674,-0.02421909843760146,-0.020272370235312125,0.010122844394207488,-0.015510502988706047,-0.10528995269112164,-0.6583099761718929,0.2373992738541866
any_crime_gt_2_pm1__contiguity,any_crime_gt_2_pm1,Any-crime indicator: at most two total crimes vs more than two total crimes,+1 means there are at most two recorded crimes in the period; -1 means there are three or more recorded crimes in the period.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,contiguity,Geographic contiguity network,Contiguity interaction matrix,-0.12484693216653565,0.5717595735161922,-0.3299192942136685,0.4101206006269792,-0.36224543978459917,-0.42828949414033035,0.363879086620652,0.19092075866300365,-0.1306357776929134,-4.9099920318933155,-1.4801053028057225,,,2.132012911822013,,,3.3746726057146694,0.072041773683481,-0.06759408483488111,-0.05350091692926474,-0.03996491719292402,-0.060455287736966845,-0.10866462339913752,0.1754130522242262,-0.02209061187662061,0.07470742913095853,0.0213556908035565,-0.020150450961825894,-0.012465302346331503,0.019074022692086526,-0.0016851410089631323,-0.10986874013222897,-0.6565189560190589,0.2431339510234336
any_crime_gt_2_pm1__knn_16,any_crime_gt_2_pm1,Any-crime indicator: at most two total crimes vs more than two total crimes,+1 means there are at most two recorded crimes in the period; -1 means there are three or more recorded crimes in the period.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,knn_16,16-nearest-neighbor centroid graph,16-nearest-neighbor interaction matrix,-0.030360418302351245,0.5406046224445396,-0.26606027962696677,0.3134551859125753,-0.3790372447738639,-0.3959978401951114,0.20775314034010972,0.2802887770197429,-0.11907449816632606,-4.02343428195104,-1.1112262656238268,,,,1.2713497395025197,,3.3785719829800422,0.047819220653937414,-0.07488875335501066,-0.04735558457877818,-0.036220297823963715,-0.05989696989840324,-0.09570068359256503,0.14345999377877822,-0.03239139264958716,0.049714030643981305,0.0022192653150885076,-0.03298638597192352,-0.024456256793565816,-0.0017641355966230862,-0.02193416629243294,-0.1055919380043204,-0.6577908788631722,0.237903461121216
any_crime_gt_2_pm1__knn_8,any_crime_gt_2_pm1,Any-crime indicator: at most two total crimes vs more than two total crimes,+1 means there are at most two recorded crimes in the period; -1 means there are three or more recorded crimes in the period.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,knn_8,8-nearest-neighbor centroid graph,8-nearest-neighbor interaction matrix,-0.053715329052613885,0.5421082810807553,-0.27399515151885107,0.3395215132989396,-0.3833139048732684,-0.385660688409949,0.253402701370034,0.22677642907783557,-0.11503695474830802,-3.9924345564112094,-1.2254432169063156,,,,,1.0720799400538155,3.3726050634912887,0.053826805871375914,-0.07311554638900615,-0.050808578890593,-0.03720802787630853,-0.06149782750609612,-0.099535977145485,0.15073447478630272,-0.02860735042326245,0.05735088461486184,0.009532015483117622,-0.02891716883355174,-0.02092301183953437,0.005895722235257564,-0.015717340051517478,-0.10533356717104154,-0.6551479269118001,0.23830501515845806
any_crime_gt_3_pm1__centroid_distance_kernel_16,any_crime_gt_3_pm1,Any-crime indicator: at most three total crimes vs more than three total crimes,+1 means there are at most three recorded crimes in the period; -1 means there are four or more recorded crimes in the period.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,centroid_distance_kernel_16,Centroid-distance kernel with 16-nearest-neighbor support,Centroid-distance-kernel interaction matrix (16-neighbor support),-0.025339983112893438,0.661220358971493,-0.3548758447922103,0.46196705911919717,-0.4428178999100509,-0.3894689360684195,0.3261185677817456,0.22114167423893372,-0.20571032034942524,-2.834775261849736,-1.0707426327109115,1.4886868444892893,,,,,3.268151121831541,0.05863284634815346,-0.06752933940101354,-0.039376478525915776,-0.028652483924738292,-0.07848548363517759,-0.09372958209490989,0.16964193917250703,-0.004793522403554554,0.06459505742452554,0.026758249956932018,-0.03556687091991176,0.002014944414078243,0.011774520302902429,-0.04667832180711564,-0.1102141016305304,-0.7100548166911473,0.16587344788082956
any_crime_gt_3_pm1__centroid_distance_kernel_8,any_crime_gt_3_pm1,Any-crime indicator: at most three total crimes vs more than three total crimes,+1 means there are at most three recorded crimes in the period; -1 means there are four or more recorded crimes in the period.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,centroid_distance_kernel_8,Centroid-distance kernel with 8-nearest-neighbor support,Centroid-distance-kernel interaction matrix (8-neighbor support),-0.043327656204799496,0.6629138323578905,-0.3602218485838474,0.4897128013971724,-0.4807119758678207,-0.40499185253652425,0.37582600538670863,0.16081981460975014,-0.192828277750359,-2.753213505014938,-1.2056980003047173,,1.5161767481566624,,,,3.268572090349091,0.06454677528110288,-0.06448942105438366,-0.041108223505732615,-0.02832199803931447,-0.07994504236445173,-0.09591602667504982,0.1785909075218965,-0.0011360590372223207,0.07035509439339015,0.0328406436996804,-0.03271919601223049,0.006210894732376754,0.019430051356922606,-0.041882566023056435,-0.10835702339270548,-0.70659019598013,0.16599431408980844
any_crime_gt_3_pm1__contiguity,any_crime_gt_3_pm1,Any-crime indicator: at most three total crimes vs more than three total crimes,+1 means there are at most three recorded crimes in the period; -1 means there are four or more recorded crimes in the period.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,contiguity,Geographic contiguity network,Contiguity interaction matrix,-0.0959647010320462,0.7082888166443012,-0.3892074218318641,0.5173236654880515,-0.4556704943995401,-0.4468706066149815,0.512635170518502,0.19583539642377282,-0.14240624180117414,-4.374060201606383,-1.4905530687073145,,,2.235868494182758,,,3.2700894205650695,0.0809322620072678,-0.058059453364418395,-0.042574659803148236,-0.029523194445714846,-0.07487400986729932,-0.09921760782540358,0.20616227499455747,0.012132676995209852,0.0827225035936493,0.040967070548913305,-0.02519178537298172,0.022687689393941227,0.03302704622876539,-0.02443562828874063,-0.10984720878159782,-0.7066125884547766,0.1711949203061826
any_crime_gt_3_pm1__knn_16,any_crime_gt_3_pm1,Any-crime indicator: at most three total crimes vs more than three total crimes,+1 means there are at most three recorded crimes in the period; -1 means there are four or more recorded crimes in the period.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,knn_16,16-nearest-neighbor centroid graph,16-nearest-neighbor interaction matrix,-0.0055988025874377945,0.6682002231207029,-0.33315378575062254,0.41413425031075013,-0.5009437631921378,-0.471339712460859,0.2637381299835196,0.2769124052410172,-0.12285888790379722,-3.5083473551652404,-1.123343246184008,,,,1.4496810009830452,,3.2700961675338225,0.05130481086797771,-0.07224208832405424,-0.042941470408456535,-0.03367777492750559,-0.07781453254275282,-0.0919451345370749,0.1655221908566576,-0.00614189087131443,0.05686694536279601,0.016948620513381998,-0.04225248024630684,0.00022697006124996848,0.004185357944915397,-0.04932008324324592,-0.11270850502824677,-0.7060346844107135,0.1667408807703372
any_crime_gt_3_pm1__knn_8,any_crime_gt_3_pm1,Any-crime indicator: at most three total crimes vs more than three total crimes,+1 means there are at most three recorded crimes in the period; -1 means there are four or more recorded crimes in the period.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,knn_8,8-nearest-neighbor centroid graph,8-nearest-neighbor interaction matrix,-0.018028792021119545,0.6668167977423152,-0.32538142206091436,0.4325565751881846,-0.4995301802119144,-0.4383274938927405,0.3242740090885048,0.21451476154757432,-0.12050366262139986,-3.4207762281508773,-1.2085923092363773,,,,,1.267183390271636,3.268326974022932,0.0583128229755572,-0.06816247769396268,-0.042684538571594745,-0.032355621875348885,-0.07868872354075686,-0.09278922444932278,0.1726227747251894,-0.0022022660260336965,0.06251167683458081,0.024113057139268555,-0.03798179997357682,0.0052209366491541825,0.011765638124320691,-0.04432317519666523,-0.1088122645378055,-0.7042609001995965,0.16654474657524354
any_crime_gt_block_mean_pm1__centroid_distance_kernel_16,any_crime_gt_block_mean_pm1,Any-crime indicator: at or below the block-specific mean total crime vs above the block-specific mean,+1 means total crime is at or below that exact block's own time-average total crime; -1 means above the block-specific mean.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,centroid_distance_kernel_16,Centroid-distance kernel with 16-nearest-neighbor support,Centroid-distance-kernel interaction matrix (16-neighbor support),0.05356739033452159,0.07924571886288284,-0.09523194776161915,0.022685326576767136,-0.024728496962238618,-0.036489842595805344,0.2773799633353431,-0.031489218692856556,-0.10118657970268638,-1.0126879452832958,-0.17925756381052352,0.5421649913045211,,,,,3.4461979488434036,0.05517927565565055,-0.04785419827575982,-0.07464540124214873,-0.059739126534299955,-0.08262106954938034,-0.0934732427442535,0.07751171597115307,-0.026966495422422562,0.06286341928817428,0.04169834626122227,0.006491149213517954,-0.006560644070193309,0.03572827562255769,-0.013789115539271035,-0.09417011980471462,-0.2209023884263414,0.5024407534335877
any_crime_gt_block_mean_pm1__centroid_distance_kernel_8,any_crime_gt_block_mean_pm1,Any-crime indicator: at or below the block-specific mean total crime vs above the block-specific mean,+1 means total crime is at or below that exact block's own time-average total crime; -1 means above the block-specific mean.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,centroid_distance_kernel_8,Centroid-distance kernel with 8-nearest-neighbor support,Centroid-distance-kernel interaction matrix (8-neighbor support),0.06842003786587526,0.08005170994949871,-0.09939834092757094,0.027812104535670432,-0.03241789399579175,-0.04926653580568466,0.31387969138581917,-0.041490466723880744,-0.10008777779849422,-1.0425889119926235,-0.20851543403310877,,0.44544361566624,,,,3.445032984253502,0.06446502150821556,-0.047613220061061626,-0.07941112592852019,-0.06311463082157412,-0.08808505435535122,-0.10050004823016633,0.08873755206875561,-0.025223548226085402,0.07298026029212065,0.05036827628194603,0.01225385601913682,-0.002249094731103119,0.04332020209826347,-0.010439420412877003,-0.09933652862138237,-0.222586601559393,0.5028044913909416
any_crime_gt_block_mean_pm1__contiguity,any_crime_gt_block_mean_pm1,Any-crime indicator: at or below the block-specific mean total crime vs above the block-specific mean,+1 means total crime is at or below that exact block's own time-average total crime; -1 means above the block-specific mean.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,contiguity,Geographic contiguity network,Contiguity interaction matrix,0.08255961230344736,0.08231325564027638,-0.10552206703011076,0.027781584188989853,-0.041343008550905475,-0.06863112853248952,0.3463714755456,-0.03559067572856706,-0.09593395160576111,-1.3239323914872418,-0.22275881098564218,,,0.8782293960108492,,,3.4487748302039276,0.07029861918057716,-0.04743288931909141,-0.08108562487179839,-0.065938102912192,-0.09032126655142124,-0.10349434589878587,0.09514426391638957,-0.022578836523543852,0.08070426321226994,0.05631670370445239,0.0158668338157005,0.0012306663157474558,0.04824349287169883,-0.006656515701892308,-0.10165298019802471,-0.22938452520120492,0.5036944498529761
any_crime_gt_block_mean_pm1__knn_16,any_crime_gt_block_mean_pm1,Any-crime indicator: at or below the block-specific mean total crime vs above the block-specific mean,+1 means total crime is at or below that exact block's own time-average total crime; -1 means above the block-specific mean.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,knn_16,16-nearest-neighbor centroid graph,16-nearest-neighbor interaction matrix,0.06396646063120379,0.07918931324625429,-0.09259638407273155,0.019177837573349378,-0.027397632495092895,-0.04717031840124946,0.2783144814337568,-0.0420044803135692,-0.0882704699871112,-1.1276959853350401,-0.19097734281229609,,,,0.5291391777803385,,3.4523658493705796,0.05256490667328175,-0.04684515977394207,-0.0728791431638854,-0.05956080962260761,-0.08094112322158936,-0.09165123109816206,0.07463296671151658,-0.024990563406998675,0.06154352567093568,0.03999173238370264,0.005679138720039943,-0.006041036899334322,0.03356518899513999,-0.01326275735345085,-0.09121834768638472,-0.22701849319858605,0.502430763780593
any_crime_gt_block_mean_pm1__knn_8,any_crime_gt_block_mean_pm1,Any-crime indicator: at or below the block-specific mean total crime vs above the block-specific mean,+1 means total crime is at or below that exact block's own time-average total crime; -1 means above the block-specific mean.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,knn_8,8-nearest-neighbor centroid graph,8-nearest-neighbor interaction matrix,0.07739601352599369,0.08025598535696406,-0.09680586488660795,0.025337134747260962,-0.036512027182714894,-0.055429382031560066,0.31749584444113527,-0.04226702617766213,-0.09050849895630003,-1.1621515920737302,-0.21170692697120963,,,,,0.36264443641472754,3.448262585430172,0.06286074110616935,-0.04669019098735512,-0.07818348291211538,-0.06306899982612124,-0.08676071432343785,-0.09943559287268729,0.08712100328738968,-0.023608526077504723,0.07260089649311305,0.04936332436883019,0.01225418201806078,-0.001648364855855803,0.04203908841116247,-0.009806111956740434,-0.09726860193728366,-0.226091357756732,0.5028223939628611
any_crime_gt_district_mean_pm1__centroid_distance_kernel_16,any_crime_gt_district_mean_pm1,Any-crime indicator: at or below district-average total crime vs above district average,+1 means total crime is at or below the neighborhood-district mean; -1 means above the district mean.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,centroid_distance_kernel_16,Centroid-distance kernel with 16-nearest-neighbor support,Centroid-distance-kernel interaction matrix (16-neighbor support),0.09027714700043793,0.35692348039344174,-0.12075293811915888,0.14374003972850047,-0.09238001460574147,-0.10084642690461258,0.2408082264933931,0.17614641284598664,-0.13590180987963477,-4.001471410173875,-1.2649061449965362,1.156545348288504,,,,,3.4132622645255513,0.029912665631806605,-0.06648753675977362,-0.029274492878145108,-0.030824612910809387,-0.05793921463949457,-0.06790773968986147,0.08400570895540783,-0.02555338142719612,0.04147930430682604,-0.0002507961463263203,-0.021721021514547585,-0.020273786992079025,0.006170605375736557,-0.02970195415613335,-0.06855271516750726,-0.13559854841764268,0.38740361819194635
any_crime_gt_district_mean_pm1__centroid_distance_kernel_8,any_crime_gt_district_mean_pm1,Any-crime indicator: at or below district-average total crime vs above district average,+1 means total crime is at or below the neighborhood-district mean; -1 means above the district mean.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,centroid_distance_kernel_8,Centroid-distance kernel with 8-nearest-neighbor support,Centroid-distance-kernel interaction matrix (8-neighbor support),0.11374635794771483,0.361323134997673,-0.11982015714956677,0.16278271664029997,-0.11440983123874988,-0.1308242158478939,0.3063428514566815,0.12935286431868,-0.13084917495677922,-3.999638577403472,-1.374804172357077,,1.0803069547657775,,,,3.414456190707119,0.040334894642470774,-0.06388208907068846,-0.031047154651308095,-0.03247300026164549,-0.060149031301367124,-0.07286597360109207,0.09737254384641411,-0.02124535510537199,0.054544175930384166,0.010041301864650907,-0.014926239276847409,-0.014362639441725753,0.014064256781795367,-0.024838880013818395,-0.0719511533906789,-0.13685606155571708,0.388596523014727
any_crime_gt_district_mean_pm1__contiguity,any_crime_gt_district_mean_pm1,Any-crime indicator: at or below district-average total crime vs above district average,+1 means total crime is at or below the neighborhood-district mean; -1 means above the district mean.,z = +1 means the block is under intervention in that quarter; z = -1 means no intervention in that quarter.,contiguity,Geographic contiguity network,Contiguity interaction matrix,0.1610242940662764,0.3769344161003097,-0.09904805866265155,0.16473693622362334,-0.10562856139379191,-0.17055581538643852,0.4166823417366694,0.10795281565775067,-0.11270784356741909,-5.008956719154588,-1.5354808020452522,,,2.1428113227077867,,,3.4172992668968574,0.052295829358755964,-0.056028926101757644,-0.029086802167348085,-0.033186700617897115,-0.057833063828773845,-0.07542332711256229,0.11234385490639853,-0.012171065342849124,0.07045432206323345,0.023637733807633777,-0.006390862245561476,-0.0042046581729619,0.023519940427083604,-0.015446455020489224,-0.07352467272177395,-0.13705985411162205,0.39309019197724515
