experiment_name,outcome_code,outcome_label,intervention_code,intervention_label,lag_code,network_name,field_basis_mode,tau_zero_mean,tau_smoothness_lambda,realized_start_date,realized_end_date,requested_calendar_weeks,realized_calendar_weeks,weeks_dropped_due_to_missing_or_lag,time_steps,requested_node_count,node_count,dropped_node_count,full_fit_status,outcome_only_fit_status,fallback_run,outcome_positive_share,outcome_transition_rate,outcome_weeks,outcome_counties,outcome_rule,intervention_positive_share,intervention_transition_rate,intervention_weeks,intervention_counties,intervention_rule,beta,eta,field::log_population,field::median_household_income,field::pct_black,field::pct_hispanic,field::pct_in_labor_force,field::poverty_rate,final_loss,interaction::contiguity,psi,tau::t_0,tau::t_1,tau::t_10,tau::t_11,tau::t_12,tau::t_13,tau::t_14,tau::t_15,tau::t_16,tau::t_17,tau::t_18,tau::t_19,tau::t_2,tau::t_20,tau::t_21,tau::t_22,tau::t_23,tau::t_24,tau::t_25,tau::t_26,tau::t_27,tau::t_28,tau::t_29,tau::t_3,tau::t_30,tau::t_31,tau::t_32,tau::t_33,tau::t_34,tau::t_35,tau::t_36,tau::t_37,tau::t_38,tau::t_39,tau::t_4,tau::t_40,tau::t_41,tau::t_42,tau::t_43,tau::t_44,tau::t_45,tau::t_46,tau::t_47,tau::t_48,tau::t_49,tau::t_5,tau::t_50,tau::t_51,tau::t_52,tau::t_53,tau::t_54,tau::t_55,tau::t_56,tau::t_57,tau::t_58,tau::t_59,tau::t_6,tau::t_60,tau::t_61,tau::t_62,tau::t_63,tau::t_64,tau::t_65,tau::t_66,tau::t_67,tau::t_68,tau::t_69,tau::t_7,tau::t_8,tau::t_9,zeta
outcome_case_rate_100k_ge_200__intervention_complete_cov_ge_30__lag_3w__contiguity,case_rate_100k_ge_200,case_rate_100k >= 200,complete_cov_ge_30,complete_cov >= 30,3w,contiguity,acs_2021,True,0.0,2021-01-25,2022-05-15,71,68,3,67,3213,3203,10,completed,not_run,False,0.3517612165065839,0.1244169412071705,68,3203,case_rate_100k >= 200,0.6116783897449083,0.0148088778710257,68,3203,complete_cov >= 30,-0.02953279730283223,0.5494424853670429,0.16899766840971206,-0.27940244136885295,-0.2216550208890488,-0.1067119376461508,0.07689181772307753,-0.04413454504167293,0.15618485904667775,2.6534805595406614,2.1323966774918706,-0.21949268614846237,-0.23438344476326398,-0.08495885719074671,-0.23241141746608426,-0.22470071846561832,-0.3085716447362349,-0.32785862565440466,-0.4607316496564964,-0.33188098453761994,-0.6267983150857034,-0.3939332098947607,-0.5459652303334291,-0.3534171263188973,-0.4620837039010459,-0.46502874916151477,-0.22910746542975838,-0.1275494718067643,0.10299506665395528,0.2619260438276922,0.25226287305305384,0.2793115915533483,0.24748524281146025,0.2350548186434491,0.018559556074726268,0.20897940584550712,0.04971275915735311,0.1906110879437812,-0.051097963549517164,-0.10505659679316226,-0.11455708027221244,-0.15558508369217447,-0.1769293498764177,0.0025638600554172726,-0.022903364459107258,-0.1941157091365115,0.0713720869766673,0.10679738796751347,-0.29712281391532464,0.37778913931121477,0.01936760849258408,-0.018895042018094693,-0.004899929695921312,0.5355199781015477,0.8939238884790841,1.0818065413534017,-0.023281559925966398,1.9998862986369887,2.033687302689481,0.4150314852393418,-0.1934209092973984,-0.3318691646588692,-0.3756690259755794,-0.17028295958362016,-0.16988639335319855,-0.16229341577530243,-0.2704443068402489,-0.09071181809637283,-0.3088157376255633,-0.2542201730745026,-0.1199388600659568,-0.009521865725679507,-0.08218399969823383,0.06326833383580444,0.04224235763522413,,,,-0.022782554182557577,-0.11110478062104538,-0.023690955879253055,-0.1932589880093301
outcome_case_rate_100k_ge_200__intervention_complete_cov_ge_30__lag_4w__contiguity,case_rate_100k_ge_200,case_rate_100k >= 200,complete_cov_ge_30,complete_cov >= 30,4w,contiguity,acs_2021,True,0.0,2021-02-01,2022-05-15,71,67,4,66,3213,3203,10,completed,not_run,False,0.3476777834213261,0.1228441139462057,67,3203,case_rate_100k >= 200,0.6061388343949935,0.0150332548084655,67,3203,complete_cov >= 30,-0.024725313623923523,0.5513246870957648,0.17270228409440858,-0.2925478176407457,-0.21591120433459368,-0.11154805786163749,0.07055114194738653,-0.049188863347896704,0.15493752945926517,2.6738259398607687,2.1344501583560596,-0.22923836532723554,-0.34698117357788005,-0.22617350412350753,-0.22073475132389325,-0.30526723294742314,-0.3233401048337104,-0.4581267886077647,-0.3260051504155673,-0.621158159302689,-0.3894602880978896,-0.5419769255405187,-0.4575980973376572,0.02728332704733784,-0.46058109804882824,-0.22740761540730176,-0.12590978048058363,0.10501764624773888,0.26325567636645275,0.2515770916481573,0.27846747412063244,0.24571560980188986,0.23006433952739708,0.2039445918189126,-0.18486571746430738,0.043055528494283325,0.18378965212553938,-0.05797005842528758,-0.11124292933001358,-0.1211612071970873,-0.16296419121997854,-0.18161375470998045,-0.001289740530578644,-0.0269646005018842,0.0634410435402321,-0.014041609858007316,0.10194653733447458,-0.3023655517373704,0.37381588300600826,0.013541079304994545,-0.024428614284235706,-0.01043856332732723,0.5297235313692968,0.8855615797517815,1.0633951046245116,1.9135851215889974,-0.0808983029480501,1.9409821224738,0.39975863953641755,-0.20626387077420477,-0.3373096408054941,-0.38008461811580935,-0.17245390912650685,-0.17140426655796925,-0.16336944080422608,-0.2701447874233955,-0.3077399967731043,-0.013516039400220285,-0.25268978930136404,-0.1208224688416731,-0.008678574564504675,-0.08220773580470703,0.06213027550739285,0.04118799888387666,,,,,-0.10213531700543325,-0.015162069701003218,-0.07705345221395124,-0.21105239921113836
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_0w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_30,complete_cov >= 30,0w,contiguity,acs_2021,True,0.0,2021-01-04,2022-05-15,71,71,0,70,3213,3203,10,completed,not_run,False,0.3711265406990805,0.2796530038802908,71,3203,death_rate_100k >= 2,0.6273739847765959,0.0141786717809196,71,3203,complete_cov >= 30,-0.13506251441856496,0.24383518973886129,0.9536187217874372,-1.1316979070844408,-0.1251646109893899,-0.31198116028280715,0.04355915745120332,-0.5704170231445176,0.2891295704275008,1.5883060726861524,2.130448460653004,0.07327775310376196,0.05243243249656576,-0.22737967915588053,-0.25899728893463775,-0.2235948593423505,-0.20078564872464963,-0.22838795395157996,-0.21395983857507497,-0.18264638621433796,-0.18743038392418657,-0.18921532225682836,-0.1079195594333971,0.04343985530709274,-0.24644298694326253,-0.19639675611846888,-0.2938066774417248,-0.28368729574208007,-0.296498223742794,-0.3450439779407716,-0.25906966085842886,-0.25248171526310764,-0.21556320220625805,-0.11208193663652014,0.03635048312276163,-0.04665483125219361,0.017173751312846798,0.06599731404732405,0.08338300885418937,0.11334059647213923,0.21967947153284695,0.220811758529492,0.23613824022256902,0.18330310393627147,0.18085007209992296,-0.030271711579945713,0.21580454921622405,0.1931706581417896,0.13045892795118771,0.1362848888119738,0.15182048679457208,-0.0001769108946014243,0.2371450671715338,0.16182929369441523,0.15508813858847761,0.11350790239446301,-0.12755975688330326,0.14370583179471438,0.2205221654309794,0.2106221792120391,0.24008702117946748,0.30382322539456375,0.3430156207371328,0.3299841411892011,0.30461293153290997,0.23710424899315696,0.19405704946396227,-0.054853019037626946,0.12311854807645649,0.11820071733774312,0.04509443303741293,-0.0030096046336546803,-0.06857988228406602,-0.030513822499583666,-0.12641328940513752,-0.11671216097562485,-0.007573950782846901,-0.19552310807404227,-0.1039273595180959,-0.17338203921675926,-0.22869506673833864,-0.2160753882605956
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_1w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_30,complete_cov >= 30,1w,contiguity,acs_2021,True,0.0,2021-01-11,2022-05-15,71,70,1,69,3213,3203,10,completed,not_run,False,0.3670888898800232,0.2799594582977009,70,3203,death_rate_100k >= 2,0.622291601623478,0.0143841597777445,70,3203,complete_cov >= 30,-0.13339272663045107,0.24385941577688547,0.936935512421056,-1.1208181945928368,-0.1302926608956368,-0.3114332134406185,0.04764467309995076,-0.5530077311076675,0.28979470390055595,1.602814514835556,2.1271285569671736,0.055560143576824934,0.04705205661272498,-0.25291919641848953,-0.22366705677606313,-0.20742074182241194,-0.24188373171457808,-0.22854956857532754,-0.19395510002645003,-0.19496399377290435,-0.19230277190377248,-0.10873771940012751,-0.2438411965048769,0.040594948478568094,-0.19368218173332427,-0.29000359984222507,-0.27821965225604106,-0.2890275718039924,-0.3366408683046728,-0.2519333910496935,-0.2455941448388643,-0.21014149592129047,-0.11061112283070587,-0.04383784700133232,-0.025714954310639155,0.016928506342615786,0.06432835925136796,0.08186985570886213,0.11260526360323211,0.21586879791501498,0.20990310102266327,0.23596736781473687,0.1833766106199713,0.1810148259405153,0.19495454559723505,-0.12238755242027666,0.19323692798172487,0.13212300401040103,0.13770425672254896,0.1534176445546961,0.003271750723744021,0.23736451691648464,0.1613746241768268,0.15787646547025555,0.11528527192024594,0.14591853099284996,-0.049441673551724984,0.22185574072328965,0.21183377474641776,0.2309993906835259,0.3040104522343191,0.343251849099002,0.3298517762723073,0.30408468040781195,0.2374090008108608,0.19493318595184383,0.12464485929022522,-0.09875926735898441,0.11880429378448501,0.048035607912856736,0.000932087606950655,-0.06250954047256564,-0.02508125924616397,-0.11924189845039514,-0.10910715488891745,-0.001655032724027489,-0.18637745403369343,,-0.16760735861173218,-0.22189519342969788,-0.22053278348204478,-0.21767850409175252
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_30,complete_cov >= 30,2w,contiguity,acs_2021,True,0.0,2021-01-18,2022-05-15,71,69,2,68,3213,3203,10,completed,not_run,False,0.3630156510879745,0.2802106481056363,69,3203,death_rate_100k >= 2,0.6170619030166465,0.014595691539182,69,3203,complete_cov >= 30,-0.13283349594255778,0.24388514792203458,0.9269756593124101,-1.126238921941801,-0.1358479849595775,-0.31255014139362286,0.04888596395643857,-0.5581608797543868,0.2904172169766115,1.6160013566825957,2.115218821277735,0.049258574645902706,0.04268644403867479,-0.21996495354946508,-0.20978915294260816,-0.24935541202083292,-0.24384359104818043,-0.20939323177773536,-0.2084102575216781,-0.2013248457153019,-0.1135887461359655,-0.24397965567459654,-0.19308412124538613,-0.023139023524583732,-0.2876491371703555,-0.27659245991166803,-0.286073199924432,-0.3305524257308965,-0.24751074621673905,-0.24046254442823853,-0.20529381663654026,-0.10769033407629693,-0.04405605683425664,0.01832190509514544,-0.11890366991175963,0.0634243544898929,0.08008252080447696,0.11125478572664267,0.21435450382192883,0.2073304603185527,0.22682521536239963,0.184659592881061,0.18203825262137208,0.19640632055444898,0.17357734219681503,-0.046145527954784465,0.1335101054625214,0.1398146782856059,0.15547245736230705,0.006935629136280303,0.24053692995557144,0.16326272965872468,0.15852277312982163,0.11936580084749189,0.14896057842107774,0.22424814304891033,-0.09503836575783674,0.21426926207476013,0.23304205787094687,0.29671380068396175,0.34449197533835996,0.3311087821282204,0.3062920326909378,0.23904910581189268,0.1974553985213529,0.12780233795716814,0.12208190754173248,-0.16365446274526158,0.050618519874406624,0.005841004197412972,-0.057284243611655086,-0.018263837860907857,-0.11178431592338628,-0.10158625426810212,0.0038438121253108297,-0.1785653428777078,,,-0.21727253681733819,-0.21533283371065487,-0.24787499115693826,-0.20203411681611225
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_3w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_30,complete_cov >= 30,3w,contiguity,acs_2021,True,0.0,2021-01-25,2022-05-15,71,68,3,67,3213,3203,10,completed,not_run,False,0.3590338102146884,0.2804972949799861,68,3203,death_rate_100k >= 2,0.6116783897449083,0.0148088778710257,68,3203,complete_cov >= 30,-0.12857231336685584,0.24369260016457106,0.9116177002310336,-1.124563748464491,-0.14204208442378446,-0.313121229713717,0.05692937543086215,-0.5461606596260564,0.2910130293556312,1.6313714245056665,2.1163103515115926,0.04950645789097815,-0.016149041905174633,-0.2012067233911191,-0.24597753441251657,-0.24653804895190648,-0.21907393376820108,-0.21953480948906537,-0.21022895054494267,-0.12078592379259483,-0.24495037813477186,-0.19126211538101898,-0.2829911481592954,-0.1110379101339652,-0.2717442075860931,-0.2816661567348155,-0.32425239782856075,-0.24051002552875994,-0.23465502866011745,-0.19960952238741458,-0.10296513149414337,-0.04140688549646972,0.017128079094905473,0.06395987996473113,-0.03853443467891859,0.07778750609900445,0.10807500956755996,0.21124037786069777,0.2040296042171673,0.22204405008565878,0.1736728145473301,0.18092794308971497,0.19512991548796352,0.17234404053846636,0.11240039476797058,-0.08687676845999785,0.13890592764475745,0.15520138861689822,0.008174076523109192,0.23980961653759553,0.16315538978443436,0.15716227039119074,0.11775013679045884,0.1500662864264114,0.22314300388716798,0.2133161967762598,-0.15471362893105184,0.23188925774640737,0.2943445802868564,0.33251402552723447,0.3278358885381003,0.30355947383085646,0.23722380087200787,0.19606906179867253,0.1273906194649696,0.12205613617064474,0.051611780523533705,-0.20751625993562592,0.006332144325472224,-0.05383561396049556,-0.015906991972835672,-0.10700010642819222,-0.09646496286238966,0.007291448218693593,-0.17288691378468043,,,,-0.2054668370107587,-0.23744828748800106,-0.2098519045999872,-0.2172035373195452
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_4w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_30,complete_cov >= 30,4w,contiguity,acs_2021,True,0.0,2021-02-01,2022-05-15,71,67,4,66,3213,3203,10,completed,not_run,False,0.3551008615989673,0.2806507157115961,67,3203,death_rate_100k >= 2,0.6061388343949935,0.0150332548084655,67,3203,complete_cov >= 30,-0.12661481347213266,0.244281941087926,0.8968406869740243,-1.1220065577081058,-0.14515774414922478,-0.3130721428237709,0.058805407696001157,-0.5409305448728731,0.2918375535406979,1.6405492691265615,2.103523792871926,-0.01152409760003233,-0.10557549417336629,-0.24058523873754648,-0.24676958604562688,-0.2251509696108649,-0.23220246511829937,-0.22378726406618327,-0.13277002540463725,-0.2526529237068836,-0.1939821980655552,-0.2821326558747628,-0.26907979406849997,-0.033495245726989926,-0.2785159679362571,-0.3208225284427548,-0.23722890636066887,-0.23014273277203642,-0.1952536818680358,-0.09968410249500585,-0.038704370185699354,0.01836076427449753,0.06256670103499912,0.07845486283670788,-0.08171231700824519,0.10615525812829213,0.20902308911638848,0.20215369506751912,0.2205610017865709,0.1701890351740992,0.17221122653932058,0.19596503834232218,0.17287627132884797,0.11332543996128534,0.11970693384433818,-0.1490447661245037,0.15634979985072886,0.01083212118391732,0.2411620083211652,0.16469282707453722,0.15920165183178303,0.11882593462175417,0.15000028740617793,0.225675040860396,0.21414039451629713,0.23297504372701142,-0.20075219373909375,0.295065795482005,0.3327080242415777,0.31969366207959327,0.30372015058391555,0.23794527164834586,0.19682380696017462,0.1294524363957791,0.12398121156074186,0.05425437182770459,0.009643649893694387,-0.19893329604460042,-0.05127198942508709,-0.011631451419295913,-0.10193209753492634,-0.09033794179759168,0.01208527714785824,-0.16658863144610025,,,,,-0.23057727958015412,-0.20299175821844784,-0.19494411405259388,-0.19985722806936568
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_40__lag_0w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_40,complete_cov >= 40,0w,contiguity,acs_2021,True,0.0,2021-01-04,2022-05-15,71,71,0,70,3213,3203,10,completed,not_run,False,0.5558433334945672,0.1403416439944694,71,3203,case_rate_100k >= 100,0.442749534987006,0.0122875875295481,71,3203,complete_cov >= 40,-0.028478717668110765,0.5163371763764133,0.31451840731384534,-0.1698257905813486,-0.14336525121045554,-0.0988274372058696,0.10294541749499447,0.004453574313310156,0.17599993224860686,2.4984271692611073,2.150096574845505,0.08014874990783111,0.007923870709890125,-0.00846671725971154,-0.10063987197788818,0.03452561382695668,-0.04309610541211296,-0.1403875477002294,-0.09697138543475912,-0.18992126111083893,-0.25833435489334855,-0.292085815010792,-0.2551965523153372,-0.06266684800816064,-0.5133952218941822,-0.2830022159193219,-0.5166048030338419,-0.45357869583232446,-0.3763452509368238,-0.1306429835303589,-0.0013428584637742247,0.16949952814483077,0.22638677303846003,0.2632631900509578,-0.11768845253692987,0.30260318384955004,0.1978989739582428,0.2686143160486053,0.23375484419996823,0.13520152198969448,0.26575839447976135,0.217636807740641,0.07039066508003221,-0.019166613054406166,-0.12491101852552906,-0.2064803557233208,-0.07504133869266387,-0.1095374041164408,-0.06308509852027408,0.022421444686193212,0.058480935087860474,-0.2616124024180754,0.38892801964325757,0.05841727111225387,0.03933083877731728,0.0751932344545424,-0.31801890522330684,0.48826555705027636,0.7079987451039055,0.6249638757645134,0.7453171159237326,0.7274834132085836,0.5741193911592798,0.20376083332094738,-0.11687675381146535,-0.3507932975826593,-0.2878423271890287,-0.0327704999612068,-0.26766473681111663,-0.20332796634339378,-0.18454250315897022,-0.24071282772711894,-0.13375883919754714,-0.16629267039962758,0.06412508746309291,-0.007607153157991158,0.08446872798288027,0.10485356737347687,-0.23389356413078238,-0.09888061310615834,-0.0985506610157162,0.15552329095597153
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_40__lag_1w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_40,complete_cov >= 40,1w,contiguity,acs_2021,True,0.0,2021-01-11,2022-05-15,71,70,1,69,3213,3203,10,completed,not_run,False,0.5500557513045805,0.1416606713814494,70,3203,case_rate_100k >= 100,0.4370634672851344,0.0124475695339966,70,3203,complete_cov >= 40,-0.023957765132280217,0.5146068829633872,0.30062806567780836,-0.16609203799779398,-0.1465921914436893,-0.09995611076094238,0.10412053112223216,0.008064608627817849,0.17744990497401705,2.491814021379173,2.1394286220009646,0.015367359634533869,-0.055625392908230806,-0.09612722557259876,0.03866000463258311,-0.03886813787574837,-0.13652839038027945,-0.09353069817865181,-0.18762236746503835,-0.256730990192592,-0.29125044544725176,-0.25501420925940316,-0.5117091981562013,-0.11103857110155667,-0.28266709063501344,-0.5157911770520373,-0.4530575751649888,-0.37422321021165356,-0.1297886743101011,-0.0006393790327463193,0.17019587895246577,0.2266126836895079,0.2620743866819231,0.30294297136674064,-0.19982793258325635,0.19900954920855263,0.2702046631399182,0.23604768816468794,0.1380464111625759,0.265688913996545,0.21934421403511037,0.07326759904352552,-0.01715554749791585,-0.1227443087400002,-0.07786681029887522,-0.3114894843184992,-0.1093509295007429,-0.06280332799034115,0.02251902850123622,0.05845913747754685,-0.2617197720345222,0.38786327283748556,0.057894923033206064,0.03910402337545834,0.07457324086034606,0.48766463740957533,-0.027799644164533552,0.712041406328598,0.6289477710324842,0.7472572706926076,0.7302874799042872,0.5789779212366958,0.20382947148856614,-0.11681372306489239,-0.3508466620915373,-0.2900974806252134,-0.26984299628061825,-0.22844127825467422,-0.20731526088809732,-0.18797588506391702,-0.2446947990519853,-0.13706753839498792,-0.16959146814617596,0.059568079958003194,-0.011555520662063237,0.08047505262205315,0.10027356948992062,,-0.09411093129447522,-0.0936581801258213,-0.004216395939502339,0.12731358456354894
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_40__lag_2w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_40,complete_cov >= 40,2w,contiguity,acs_2021,True,0.0,2021-01-18,2022-05-15,71,69,2,68,3213,3203,10,completed,not_run,False,0.5444080956711779,0.1426420084112321,69,3203,case_rate_100k >= 100,0.4312306850009276,0.0126030743237038,69,3203,complete_cov >= 40,-0.021763067988454475,0.513643971993484,0.2939787315963208,-0.16854491809327518,-0.15455922651166423,-0.09669441857137533,0.09822647971892609,0.001999398878968701,0.17851925505275437,2.484771306865098,2.130726118764266,-0.052072002811907034,-0.1074955863629623,0.039860345253905076,-0.037191963639209284,-0.13492913895316386,-0.09298535881818584,-0.18711570377514075,-0.2565574195013949,-0.2924776125198811,-0.2566162448316004,-0.5123540486679349,-0.28402061428088743,-0.1968175889321771,-0.5170576391184057,-0.45521899443902986,-0.37581700697715015,-0.1312534946121079,-0.0014458346690948815,0.16962462919332882,0.22647309303695778,0.26146759180383633,0.3020729523363342,0.19948770633725382,-0.3088834203029189,0.27037761138186284,0.2365373446873753,0.1396766555239746,0.2689490675508347,0.2181257385193572,0.07463357165803591,-0.015242452940254909,-0.12100894791368684,-0.07633530641911616,-0.11138184630363142,-0.02550558044503595,-0.06267052521130241,0.022869517756808684,0.058718788097428525,-0.26155964600325726,0.38787139679150007,0.05799249047060384,0.03866563795248623,0.07483692341839653,0.48602701003598964,0.7156352874096522,-0.2261367226156899,0.6328705408416286,0.7481631578934652,0.7323949013572089,0.5830163195498709,0.20610858726103082,-0.11610829513389032,-0.3503339324601932,-0.2918555994727446,-0.2718407865033444,-0.2099892127878448,-0.09180926688679052,-0.19062971940400258,-0.24659786200673373,-0.14020599447487037,-0.17201157456753985,0.0566968681545191,-0.01406289820570017,0.07785218740051471,0.09821161103071714,,,-0.09241900572900613,-0.0024634322874102317,-0.09473925171967958,0.11053274410316302
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_40__lag_3w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_40,complete_cov >= 40,3w,contiguity,acs_2021,True,0.0,2021-01-25,2022-05-15,71,68,3,67,3213,3203,10,completed,not_run,False,0.5390075480707425,0.1433171327253833,68,3203,case_rate_100k >= 100,0.4252538980000367,0.0127818602895606,68,3203,complete_cov >= 40,-0.02151073356344089,0.5121618235617785,0.28750500766834597,-0.1711782272000611,-0.16592849036230725,-0.09907070401691834,0.10367094958774369,0.008440946195229237,0.17921652071783437,2.480136516831439,2.122678403800865,-0.1071666732433729,-0.1964856114081137,-0.03801883422872586,-0.13524680834369368,-0.09366005053530237,-0.18792843871477372,-0.258630821019314,-0.29520102256799424,-0.26008476641164435,-0.5170895265678973,-0.2877667421209318,-0.5202748518774727,-0.30783839634411314,-0.45941009186686055,-0.38015253790853987,-0.13333205071462206,-0.0029885784189757026,0.16768282791558276,0.2245803695061046,0.2598812650905343,0.3011070386228934,0.19844444585766,0.2703188633662026,-0.026169362487161885,0.2361951761943321,0.13953129079641516,0.2681502786207263,0.22110722937511695,0.07424026387152345,-0.016609775961519146,-0.1202386887078098,-0.07597546027926756,-0.11081152440733717,-0.06508490999095773,-0.22596279003699965,0.02214617954260936,0.058601807488629094,-0.26113651073871824,0.38818941364911214,0.058689473115744066,0.038313725580584546,0.07445494383723018,0.48635427664027786,0.7173366990970903,0.6344929080523293,-0.09278094516650344,0.7487472937006916,0.7313307349273245,0.5843719730997368,0.2076789570231174,-0.11535350672781114,-0.35015314361721356,-0.29089774865779167,-0.27235270145688456,-0.2111460666404504,-0.19200007030860705,-0.09255337089515653,-0.24877022531353735,-0.14170773044100593,-0.17339863243715686,0.055510314030809145,-0.015293899256183402,0.07654812296243341,0.09691677867583282,,,,-0.004124633417895302,-0.0956062439322702,0.038481092529941925,0.1023686130064466
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_40__lag_4w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_40,complete_cov >= 40,4w,contiguity,acs_2021,True,0.0,2021-02-01,2022-05-15,71,67,4,66,3213,3203,10,completed,not_run,False,0.5341074831897336,0.1435207523249983,67,3203,case_rate_100k >= 100,0.4191080190679447,0.0129471423570705,67,3203,complete_cov >= 40,-0.020213730032014494,0.5117876954662716,0.28129321766395554,-0.17483692998966338,-0.171048369743612,-0.09889651067436116,0.10359459782583728,0.004745738443898399,0.17939657958508035,2.482021333272992,2.115422647825862,-0.19518883598829226,-0.3071030450304369,-0.13436041472847646,-0.09280374547240026,-0.18718547929197615,-0.2579146850360561,-0.29542123557656935,-0.26181309116934803,-0.5209599761477396,-0.28995863880198885,-0.5218592394889339,-0.46037244475325884,-0.025669871337148816,-0.38180915379323155,-0.13459916671550945,-0.0034276537155459867,0.16650419406994912,0.22307498105121568,0.2584722432986633,0.29943969141620885,0.19622411696656655,0.2672219024603649,0.2344683889342885,-0.22488953332384834,0.13718568300763959,0.2645090489883587,0.21788758480987294,0.07231177498320257,-0.01778176520304879,-0.12247281197626961,-0.07702454166046216,-0.11181601399792525,-0.06598726635279184,0.018123276912092257,-0.09186928876639593,0.05670814430459738,-0.2621052937550446,0.3871225498618784,0.05674613780015182,0.03724954717680267,0.07240564196876492,0.4825260994818677,0.711188627180877,0.6310090034296757,0.7415292012104375,-0.0924849774856567,0.7241995738157806,0.577752584543575,0.20324004969908402,-0.1176457908572142,-0.350965873127389,-0.29230139275168765,-0.27364060604598356,-0.2129036360749662,-0.19379467522634944,-0.24985501732998697,-0.003565107258113427,-0.14372289756463627,-0.17494732027764026,0.05392051821736765,-0.016674647209397007,0.07474749523450787,0.09506208555862286,,,,,-0.09499894976068121,0.03863852252908116,-0.03757458585909433,0.09821596762236547
outcome_case_rate_100k_ge_200__intervention_complete_cov_ge_40__lag_0w__contiguity,case_rate_100k_ge_200,case_rate_100k >= 200,complete_cov_ge_40,complete_cov >= 40,0w,contiguity,acs_2021,True,0.0,2021-01-04,2022-05-15,71,71,0,70,3213,3203,10,completed,not_run,False,0.3710254031211936,0.125641140002676,71,3203,case_rate_100k >= 200,0.442749534987006,0.0122875875295481,71,3203,complete_cov >= 40,-0.008602842887117755,0.549725665470256,0.17410363252950947,-0.27043109419351946,-0.16933948800864634,-0.09337327827197575,0.08595204395852414,-0.04617479498151036,0.15666542713455622,2.6489939810004595,2.1478727317950717,-0.140522125600446,-0.12313682539885022,0.00105585170777746,-0.08716576006869013,-0.00027069976015945725,-0.06201520859429651,-0.2104504875826708,-0.20525318977103751,-0.28850572054363427,-0.31011586690806786,-0.44380010692416316,-0.31867757894822046,-0.1645150465383373,-0.6107911892180807,-0.38644255043634407,-0.5345823303311732,-0.45176952090903,-0.45639092137147924,-0.22855828289310393,-0.13029794037410974,0.09887450430717844,0.2566000234174601,0.24544567660344238,-0.1972209808031719,0.27256617201543887,0.24095951416609002,0.22493347909469646,0.19810311080414306,0.03828763008229521,0.17977520256695745,-0.060855343576231805,-0.11634949035805336,-0.1259204294051615,-0.17020242756068207,-0.21311179658862006,-0.1921867435644881,-0.012650205709586271,-0.036903694562493705,0.053617523733841294,0.088940724452677,-0.3130247537100464,0.35895386660452977,0.0006916989060831555,-0.03713054572667331,-0.02337202654384753,-0.33269681074891155,0.5176801939356116,0.8875024797779797,1.0939654947715653,2.2931908759242345,2.336649844996611,0.40403705315579447,-0.21266169366078175,-0.3517654261581789,-0.39704078743194005,-0.18995903635044564,0.03963370923357987,-0.1897210855838315,-0.1813019958220991,-0.2866100307625039,-0.32432794337361975,-0.2696033092829513,-0.13968833884557083,-0.028690273600680775,-0.102029256103474,0.04263816501000642,0.022778601996440436,-0.17248326572386555,0.0008913786066234939,-0.06700373214125248,0.00016848721890244333
