experiment_name,descriptor,variant_name,variant_slug,optimizer_mode,field_mode,latent_rank,lambda_nuclear,lambda_frobenius,lambda_uv_ridge,fixed_scalar_params,ranking_mode,rank_in_experiment,is_best,total_recovery_rmse,final_loss,field_rmse,interaction_fro_error,optimizer_status,beta_estimate,xi_estimate,eta_estimate,estimated_field_max_abs_entry,estimated_field_rank
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_10_lambda_10,alternating_rank_10_lambda_10,alternating_latent_rank,,10,0.0,0.0,10.0,{},final_loss_only,11,False,,0.4160804589534053,,,CONVERGED: alternating objective tolerance reached,-0.04373241490843105,1.650428156124269,0.12083366643494735,2.220903967740366,10
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_10_lambda_10_beta_mask_pre_and_post,alternating_rank_10_lambda_10_beta_mask_pre_and_post,alternating_latent_rank,,10,0.0,0.0,10.0,{},final_loss_only,12,False,,0.41615236264793504,,,CONVERGED: alternating objective tolerance reached,-0.028670854782134086,1.6566233310195175,0.12166934914490164,2.256896944037239,10
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_5_lambda_10_beta_mask,alternating_rank_5_lambda_10_beta_mask,alternating_latent_rank,,5,0.0,0.0,10.0,{},final_loss_only,13,False,,0.44911493327020047,,,CONVERGED: alternating objective tolerance reached,-0.047605343464931046,1.5893988686509894,0.09913289192722992,1.9029404831085204,5
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_5_lambda_10,alternating_rank_5_lambda_10,alternating_latent_rank,,5,0.0,0.0,10.0,{},final_loss_only,14,False,,0.44911725603712,,,CONVERGED: alternating objective tolerance reached,-0.04044230059085199,1.5889147572266022,0.09911391079320025,1.8753639813830156,5
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_5_lambda_10_beta_mask_pre_and_post,alternating_rank_5_lambda_10_beta_mask_pre_and_post,alternating_latent_rank,,5,0.0,0.0,10.0,{},final_loss_only,15,False,,0.4491369375239962,,,CONVERGED: alternating objective tolerance reached,-0.024186702181113993,1.5928249520859268,0.09968546935068179,1.9037874601706801,5
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_10_lambda_18_beta_mask,alternating_rank_10_lambda_18_beta_mask,alternating_latent_rank,,10,0.0,0.0,18.0,{},final_loss_only,16,False,,0.45096372856269146,,,CONVERGED: alternating objective tolerance reached,-0.03929532975781532,1.764939664710895,0.20306248539844668,1.2429367824220197,10
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_10_lambda_18,alternating_rank_10_lambda_18,alternating_latent_rank,,10,0.0,0.0,18.0,{},final_loss_only,17,False,,0.45099383578305613,,,CONVERGED: alternating objective tolerance reached,-0.0315651592256965,1.76536115631912,0.2033417646966602,1.2667265241406966,10
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_10_lambda_18_beta_mask_pre_and_post,alternating_rank_10_lambda_18_beta_mask_pre_and_post,alternating_latent_rank,,10,0.0,0.0,18.0,{},final_loss_only,18,False,,0.45106823593777995,,,CONVERGED: alternating objective tolerance reached,-0.017583887875427213,1.7725358838964682,0.2050446265024487,1.2276205172856214,10
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_5_lambda_14_beta_mask,alternating_rank_5_lambda_14_beta_mask,alternating_latent_rank,,5,0.0,0.0,14.0,{},final_loss_only,19,False,,0.46038606395757636,,,CONVERGED: alternating objective tolerance reached,-0.040298601431159625,1.6998927794148022,0.15107716595382234,1.4522190309112968,5
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_5_lambda_14,alternating_rank_5_lambda_14,alternating_latent_rank,,5,0.0,0.0,14.0,{},final_loss_only,20,False,,0.46044163274563726,,,CONVERGED: alternating objective tolerance reached,-0.032655157900601445,1.70051874627734,0.15177202373158488,1.4167802781785022,5
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_5_lambda_14_beta_mask_pre_and_post,alternating_rank_5_lambda_14_beta_mask_pre_and_post,alternating_latent_rank,,5,0.0,0.0,14.0,{},final_loss_only,21,False,,0.4605190270010515,,,CONVERGED: alternating objective tolerance reached,-0.01760536513281615,1.7064355292203561,0.1534807640158116,1.4441749324598305,5
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_2_lambda_5_beta_mask_pre_and_post,alternating_rank_2_lambda_5_beta_mask_pre_and_post,alternating_latent_rank,,2,0.0,0.0,5.0,{},final_loss_only,22,False,,0.4733787000559405,,,CONVERGED: alternating objective tolerance reached,-0.0010923797853207773,1.6126333866854534,0.1364365132819618,2.6114170816193853,2
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_2_lambda_5,alternating_rank_2_lambda_5,alternating_latent_rank,,2,0.0,0.0,5.0,{},final_loss_only,23,False,,0.4733900759605144,,,CONVERGED: alternating objective tolerance reached,-0.002656097541245681,1.6125278187806835,0.13645245177572551,2.610888584533527,2
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_2_lambda_5_beta_mask,alternating_rank_2_lambda_5_beta_mask,alternating_latent_rank,,2,0.0,0.0,5.0,{},final_loss_only,24,False,,0.4734181269870421,,,CONVERGED: alternating objective tolerance reached,-0.01452593344595821,1.6121605750918482,0.1364237326378426,2.5885945571393347,2
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_2_lambda_10_beta_mask_pre_and_post,alternating_rank_2_lambda_10_beta_mask_pre_and_post,alternating_latent_rank,,2,0.0,0.0,10.0,{},final_loss_only,25,False,,0.4773668674024794,,,CONVERGED: alternating objective tolerance reached,-0.011556787647098114,1.6836641607998235,0.1566401746951148,1.6297201495770408,2
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_2_lambda_10_beta_mask,alternating_rank_2_lambda_10_beta_mask,alternating_latent_rank,,2,0.0,0.0,10.0,{},final_loss_only,26,False,,0.4774079188129513,,,CONVERGED: alternating objective tolerance reached,-0.029720897906070434,1.6810301589242949,0.15651162388476456,1.602339576260072,2
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_2_lambda_10,alternating_rank_2_lambda_10,alternating_latent_rank,,2,0.0,0.0,10.0,{},final_loss_only,27,False,,0.4774380051165128,,,CONVERGED: alternating objective tolerance reached,-0.020254151851715446,1.6818278090030925,0.15668433994840067,1.5827876505928873,2
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_20_lambda_25_beta_mask,alternating_rank_20_lambda_25_beta_mask,alternating_latent_rank,,20,0.0,0.0,25.0,{},final_loss_only,28,False,,0.48002735646193573,,,CONVERGED: alternating objective tolerance reached,-0.03665107051802931,1.7916972713364148,0.22115555510801266,0.8608222821885996,20
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_20_lambda_25,alternating_rank_20_lambda_25,alternating_latent_rank,,20,0.0,0.0,25.0,{},final_loss_only,29,False,,0.48004859517379,,,CONVERGED: alternating objective tolerance reached,-0.029077738468785908,1.7923478980864982,0.22154691710227356,0.872588910754528,20
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,alternating_rank_20_lambda_25_beta_mask_pre_and_post,alternating_rank_20_lambda_25_beta_mask_pre_and_post,alternating_latent_rank,,20,0.0,0.0,25.0,{},final_loss_only,30,False,,0.4801076510188717,,,CONVERGED: alternating objective tolerance reached,-0.01602892333129766,1.8001420089424538,0.2219407359823783,0.850765023188553,20
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,nuclear_lambda_1e_1_beta_mask,nuclear_lambda_1e_1_beta_mask,nuclear_norm,,0,0.1,0.0,0.0,{},final_loss_only,31,False,,0.48412156615437535,,,CONVERGED: proximal objective tolerance reached,-0.03728385468069784,1.810979714105209,0.22224249456248163,0.8822159910522375,38
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,nuclear_lambda_1e_1,nuclear_lambda_1e_1,nuclear_norm,,0,0.1,0.0,0.0,{},final_loss_only,32,False,,0.48414957415043974,,,CONVERGED: proximal objective tolerance reached,-0.02897139127649805,1.8121603649529308,0.22258712240309067,0.8938054804601406,38
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,nuclear_lambda_1e_1_beta_mask_pre_and_post,nuclear_lambda_1e_1_beta_mask_pre_and_post,nuclear_norm,,0,0.1,0.0,0.0,{},final_loss_only,33,False,,0.4841942259891597,,,CONVERGED: proximal objective tolerance reached,-0.016820079901069936,1.8201394218231215,0.22312371272945197,0.8718816154734766,39
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,nuclear_lambda_12e_2,nuclear_lambda_12e_2,nuclear_norm,,0,0.12,0.0,0.0,{},final_loss_only,34,False,,0.5015542396197735,,,CONVERGED: proximal objective tolerance reached,-0.028587720827128685,1.8307052268616446,0.2245776901677277,0.7816316801901317,4
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,nuclear_lambda_12e_2_beta_mask,nuclear_lambda_12e_2_beta_mask,nuclear_norm,,0,0.12,0.0,0.0,{},final_loss_only,35,False,,0.5043115112647409,,,CONVERGED: proximal objective tolerance reached,-0.036330291913274755,1.8240961600315864,0.2311462835706973,0.7097238747103846,10
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,nuclear_lambda_12e_2_beta_mask_pre_and_post,nuclear_lambda_12e_2_beta_mask_pre_and_post,nuclear_norm,,0,0.12,0.0,0.0,{},final_loss_only,36,False,,0.5044339254833328,,,CONVERGED: proximal objective tolerance reached,-0.016210549884547235,1.83373668717821,0.23177281750706427,0.7002242165500699,10
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,zero_external_field_beta_mask,zero_external_field_beta_mask,no_external_field,,0,0.0,0.0,0.0,{},final_loss_only,37,False,,0.5345200058144602,,,Optimization terminated successfully.,-0.03893899670907674,1.7529668768154596,0.2891872479960545,0.0,0
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,zero_external_field,zero_external_field,no_external_field,,0,0.0,0.0,0.0,{},final_loss_only,38,False,,0.5346528183232928,,,Optimization terminated successfully.,-0.026894279716655322,1.756321116351071,0.2900368854039783,0.0,0
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_20__lag_2w__contiguity__start_2020_09_06,zero_external_field_beta_mask_pre_and_post,zero_external_field_beta_mask_pre_and_post,no_external_field,,0,0.0,0.0,0.0,{},final_loss_only,39,False,,0.534790847091886,,,Optimization terminated successfully.,-0.022151529263030805,1.7638674745202954,0.2901127749146185,0.0,0
