view_code,view_label,component_rank,singular_value,energy_share,cumulative_energy_share,next_singular_ratio,matrix_kind,outcome_code,intervention_code,requested_start_date,resolved_start_week_end_date,start_index,node_count,transition_weeks
raw,Raw,103,1.7365284808363692e-16,8.700069717422664e-38,1.0,0.00017365284808363692,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,104,1.3095932745115293e-16,4.948023844222123e-38,1.0,0.00013095932745115293,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,105,1.0607793682951597e-16,3.2464524052989775e-38,1.0,0.00010607793682951598,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,106,4.735816696426088e-17,6.470661487593581e-39,1.0,4.735816696426088e-05,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,107,3.4928890110858535e-17,3.519885070760888e-39,1.0,3.492889011085854e-05,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,108,3.727886879121862e-32,4.0094459431432855e-69,1.0,3.727886879121862e-20,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,109,2.548134446671177e-32,1.8732838516812055e-69,1.0,2.5481344466711768e-20,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,110,6.695249974656074e-33,1.2932798310242685e-70,1.0,6.695249974656074e-21,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,111,6.639278933811988e-33,1.2717470575274708e-70,1.0,6.639278933811988e-21,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,112,3.0182900312628695e-33,2.628335798973145e-71,1.0,3.0182900312628694e-21,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,113,1.313581716599792e-33,4.978208725037525e-72,1.0,1.3135817165997919e-21,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
