experiment_name,outcome_code,outcome_label,intervention_code,intervention_label,lag_code,network_name,field_basis_mode,tau_zero_mean,tau_smoothness_lambda,realized_start_date,realized_end_date,requested_calendar_weeks,realized_calendar_weeks,weeks_dropped_due_to_missing_or_lag,time_steps,requested_node_count,node_count,dropped_node_count,full_fit_status,outcome_only_fit_status,fallback_run,outcome_positive_share,outcome_transition_rate,outcome_weeks,outcome_counties,outcome_rule,intervention_positive_share,intervention_transition_rate,intervention_weeks,intervention_counties,intervention_rule,beta,eta,field::log_population,field::median_household_income,field::pct_black,field::pct_hispanic,field::pct_in_labor_force,field::poverty_rate,final_loss,interaction::contiguity,psi,tau::t_0,tau::t_1,tau::t_10,tau::t_11,tau::t_12,tau::t_13,tau::t_14,tau::t_15,tau::t_16,tau::t_17,tau::t_18,tau::t_19,tau::t_2,tau::t_20,tau::t_21,tau::t_22,tau::t_23,tau::t_24,tau::t_25,tau::t_26,tau::t_27,tau::t_28,tau::t_29,tau::t_3,tau::t_30,tau::t_31,tau::t_32,tau::t_33,tau::t_34,tau::t_35,tau::t_36,tau::t_37,tau::t_38,tau::t_39,tau::t_4,tau::t_40,tau::t_41,tau::t_42,tau::t_43,tau::t_44,tau::t_45,tau::t_46,tau::t_47,tau::t_48,tau::t_49,tau::t_5,tau::t_50,tau::t_51,tau::t_52,tau::t_53,tau::t_54,tau::t_55,tau::t_56,tau::t_57,tau::t_58,tau::t_59,tau::t_6,tau::t_60,tau::t_61,tau::t_62,tau::t_63,tau::t_64,tau::t_65,tau::t_66,tau::t_67,tau::t_68,tau::t_69,tau::t_7,tau::t_8,tau::t_9,zeta
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_10__lag_0w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_10,complete_cov >= 10,0w,contiguity,acs_2021,True,1.0,2021-01-04,2022-05-15,71,71,0,70,3213,3203,10,completed,not_run,False,0.3711265406990805,0.2796530038802908,71,3203,death_rate_100k >= 2,0.8101383825902653,0.014383836581776,71,3203,complete_cov >= 10,-0.19265300916743072,0.2306099945283046,1.0145402093668978,-1.2107555561634427,-0.1303885156070604,-0.45685531384977723,-0.010702087362917766,-0.5732014836320523,0.28373640548734114,1.432558739315778,2.097123230420263,-0.03194816396681996,-0.052822304228993096,-0.10056543609908192,-0.11901406084728258,-0.08240009799823407,-0.06794221396295214,-0.12222647978949908,-0.132540848127244,-0.11724614883374501,-0.14115869255586788,-0.1538437659136924,-0.06819598519632285,-0.06257642228291135,-0.23777600262025178,-0.19259714469900646,-0.3160114659697656,-0.3199962250971294,-0.3416210261126148,-0.41192483916009437,-0.3036768150041607,-0.2947263821704077,-0.24832945427390146,-0.12705035061524583,-0.07033599678184152,-0.04578776979992915,0.025331063522914237,0.08004403439560598,0.10165919783078059,0.133319165285441,0.24166389484772943,0.24023565419908116,0.25634818318943203,0.20198186060602757,0.1979787135132123,-0.13508282695649723,0.23770185184740664,0.2150882805179761,0.14961406671694658,0.1517185797673472,0.16678076159035485,0.0004898744740671416,0.2504723570901735,0.17544771048033794,0.1657529419513271,0.1184028942045276,-0.22986997238280324,0.1474397777976684,0.2316614230898421,0.2244242483481271,0.24391676205999033,0.31272371686547795,0.3556192387745063,0.3436255532182267,0.31905749218437696,0.24946711071909494,0.20102613223435828,-0.12380634200045035,0.12188083731792647,0.11092837904480664,0.027810379668651963,-0.03272800282616032,-0.11951013968947388,-0.08370532968507935,-0.1998399888262828,-0.19845416257243637,-0.06504481894691386,-0.2869557101824285,-0.11761917165992458,-0.1116250256465351,-0.13305655387176227,-0.20649652230514234
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_10__lag_1w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_10,complete_cov >= 10,1w,contiguity,acs_2021,True,1.0,2021-01-11,2022-05-15,71,70,1,69,3213,3203,10,completed,not_run,False,0.3670888898800232,0.2799594582977009,70,3203,death_rate_100k >= 2,0.8074260737701262,0.0145922979815118,70,3203,complete_cov >= 10,-0.19770417155761333,0.22974786969631578,1.0055905066075297,-1.2105918017615778,-0.13850092681231657,-0.4632311171370841,-0.009142632421435764,-0.5615757144895245,0.28400458328487405,1.439899065824866,2.0982611076252007,-0.05770712748569064,-0.06735214327763094,-0.13796673908301157,-0.08834771856227092,-0.06803363210557989,-0.11978219371018502,-0.12851113609830428,-0.11468322407843928,-0.13524933189716,-0.14809621877680532,-0.06269369537335893,-0.23208886450395771,-0.07664213266723932,-0.18662303843300443,-0.3094558932462537,-0.3134992071747586,-0.33537147441074383,-0.404164951704189,-0.29709506262356383,-0.2873831950257753,-0.24147407429854403,-0.12152078424631566,-0.04001400970413313,-0.14311664825638037,0.03059909279415639,0.08519866083319295,0.1055534397026088,0.1371233635455862,0.24519895229218983,0.23816685137230317,0.2613714962069803,0.20740195650482335,0.20346248862247485,0.21344890404461025,-0.24298621232603818,0.22130419672275617,0.15624966521943867,0.1584209798932993,0.1734303899905249,0.007935329189082376,0.2556457102802159,0.1819307648601812,0.1739928301596343,0.125157726364631,0.1541935433397895,-0.163141538786029,0.23787417285646223,0.23063501172181497,0.24981236366398307,0.318276638801292,0.3610669900716664,0.34927627774609593,0.32477379741308127,0.2554777597284275,0.20739882701387627,0.12855308880127927,-0.17921774030160656,0.11554586837891485,0.035184046060434404,-0.025215358637924432,-0.11073491080034002,-0.07545159872407961,-0.1908275894563927,-0.18951096382865543,-0.05667556412214787,-0.27728543149089346,,-0.19854945102107027,-0.1849774707438345,-0.13821485721350005,-0.2396848315942811
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_10__lag_2w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_10,complete_cov >= 10,2w,contiguity,acs_2021,True,1.0,2021-01-18,2022-05-15,71,69,2,68,3213,3203,10,completed,not_run,False,0.3630156510879745,0.2802106481056363,69,3203,death_rate_100k >= 2,0.8046351473030267,0.014806890598887,69,3203,complete_cov >= 10,-0.19910027527797325,0.22914820189506702,0.9944603424266367,-1.2109783035341661,-0.14522295338827373,-0.46680302543211416,-0.007958698500529857,-0.5603465355662519,0.28406500499702403,1.4518323609168942,2.109689860494572,-0.06758131670804428,-0.07660345166274628,-0.10630151684436343,-0.07389468014433295,-0.11962845019337472,-0.12579139159145378,-0.11029647148326303,-0.132558282182962,-0.14148899583145771,-0.057584241476932356,-0.22499522510342754,-0.1804478759054697,-0.1441200041031405,-0.3014863309723956,-0.30510718301623274,-0.32656641628356337,-0.3952882862968852,-0.2884929803704434,-0.27922722047806403,-0.2331321269381127,-0.11494478348611477,-0.035163161556942574,0.03552293227130392,-0.2452441205566027,0.0893257561231319,0.1092381290958979,0.1396626229120951,0.24722425753622027,0.23999795328986398,0.2571579521272068,0.2105251922784665,0.20671709585333445,0.21696894677771242,0.1940631937064082,-0.17218763050302263,0.16044025695345304,0.16287030454802007,0.1778309327381732,0.013482499940442831,0.25968879036798964,0.18495456728257822,0.17821960274716794,0.13143908515767605,0.15878533371162787,0.24182463074272748,-0.21385596983917243,0.2344835195033465,0.253517098762321,0.32126893440126464,0.36380569710066124,0.3521641772004422,0.3278245446051236,0.25891367478187666,0.21113470581784521,0.13307699115814756,0.12006620888558224,-0.2531648410290797,0.03835551482547131,-0.01924291486187304,-0.1039315168156715,-0.06769821345977874,-0.1821178208178076,-0.18048958691419387,-0.04985704911982971,-0.26759134040609467,,,-0.2688854602104129,-0.1912001550142631,-0.17438409102605484,-0.29683367476889916
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_10__lag_3w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_10,complete_cov >= 10,3w,contiguity,acs_2021,True,1.0,2021-01-25,2022-05-15,71,68,3,67,3213,3203,10,completed,not_run,False,0.3590338102146884,0.2804972949799861,68,3203,death_rate_100k >= 2,0.8017621347633652,0.0150278889660346,68,3203,complete_cov >= 10,-0.20256034538482254,0.22847791611010904,0.9854362377717037,-1.214511448642591,-0.15474122892640882,-0.4746388692287795,-0.0010371420036138666,-0.548391618377694,0.2843659394115834,1.4600877840110877,2.113598996037444,-0.07910059294424135,-0.14623777903987492,-0.09277348470641557,-0.1258164305670598,-0.12606327705859557,-0.1084658017590136,-0.12864016189279287,-0.1396468679529446,-0.052499833665171164,-0.2194465971286398,-0.1747941301324688,-0.29509140770362136,-0.24795107828663288,-0.2979039718394255,-0.31872496775513615,-0.38659295370091584,-0.28161317346896564,-0.27176733974584477,-0.22664852848364644,-0.10851769847710326,-0.030086430320551163,0.0395797368781524,0.09393895243035313,-0.177302775719168,0.11344946480986233,0.14377346375050676,0.24983249318011383,0.24282288797874663,0.25960495667757044,0.20748893514137898,0.21078310382432663,0.22119265482361403,0.1984364378391917,0.1350088877688557,-0.22460365201160867,0.16812272344049786,0.1831872563556698,0.019847498306447785,0.2647708230538261,0.1903755646637843,0.18236364183284715,0.13702600665261364,0.16619508024115795,0.2465798144405479,0.23940879654507,-0.2889290019515737,0.2582991724515969,0.32558061202111266,0.3676914009939019,0.3561082372604781,0.3320813216868192,0.2633825725364857,0.21636520129823983,0.13845204753967033,0.12574593206570703,0.044403630783837994,-0.3229195848489953,-0.015176084408851997,-0.09687031274220803,-0.06130609128629967,-0.17349985225530734,-0.17218905035482443,-0.042759676580031075,-0.25863245431647375,,,,-0.2776828979674279,-0.22731430793921376,-0.14433106026193954,-0.31924985179476933
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_10__lag_4w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_10,complete_cov >= 10,4w,contiguity,acs_2021,True,1.0,2021-02-01,2022-05-15,71,67,4,66,3213,3203,10,completed,not_run,False,0.3551008615989673,0.2806507157115961,67,3203,death_rate_100k >= 2,0.7988033606553557,0.0152555842533988,67,3203,complete_cov >= 10,-0.20526640893055823,0.2284288677328205,0.9727874415377958,-1.21239428765875,-0.1589030448831931,-0.4790994697382991,0.00020558478466631947,-0.5414286802520103,0.2847540778831255,1.4644417390345534,2.1210582889664455,-0.14754024556765932,-0.24854497276681214,-0.1455978785453978,-0.13269193337519708,-0.10877383091200177,-0.1271923426664413,-0.13574432658569052,-0.05090770803923661,-0.213319258053612,-0.16931454642151164,-0.28849436281408114,-0.291756336871582,-0.17941009779412623,-0.312365253243626,-0.37939021466641737,-0.2752451051692336,-0.2659502803806685,-0.22030989029691514,-0.10314502441616347,-0.024482213576575942,0.044155736399952815,0.09759023252398359,0.11796755641435333,-0.22844385107180548,0.147874406262227,0.25365975663891266,0.2456507044846876,0.2625128745195293,0.21030798599054618,0.20791392735199726,0.22511759876554782,0.2027164227913259,0.13969406119997763,0.1415360377629748,-0.2984285670500268,0.18822226325656705,0.025535937192442376,0.269866967057334,0.19561463399390014,0.18770529671670605,0.14127275997714986,0.17153346313601073,0.253394251601899,0.2441373970871466,0.26313305978215507,-0.3555130537455672,0.33012698833307486,0.37194407351244557,0.3603926557940989,0.33641415717911455,0.26812783314168015,0.22095102654309035,0.14395017546915706,0.13096123425929027,0.05009612547215721,-0.008920306041873266,-0.3302846763663996,-0.09257105583990942,-0.05445053912475238,-0.1661986859357115,-0.16411410576053315,-0.03555098359265038,-0.249880805142288,,,,,-0.31504617587609257,-0.19829202922634817,-0.13220694367452795,-0.34405626644653065
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_30__lag_0w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_30,complete_cov >= 30,0w,contiguity,acs_2021,True,1.0,2021-01-04,2022-05-15,71,71,0,70,3213,3203,10,completed,not_run,False,0.5558433334945672,0.1403416439944694,71,3203,case_rate_100k >= 100,0.6273739847765959,0.0141786717809196,71,3203,complete_cov >= 30,0.007485079542432844,0.516660900284231,0.29444951362702754,-0.18666091532730067,-0.13510275931430113,-0.10004291384640057,0.10001267156745579,-0.011256076132890936,0.17670356414048438,2.50080285684565,2.0959645211585824,0.11328026213028981,0.0412296219734007,0.026445260531903086,-0.06538155069622929,0.06805464646740186,-0.010465396862279914,-0.10955163286271602,-0.06898832048736409,-0.16496122212117206,-0.23649230301486995,-0.2733012763930514,-0.23817667798036912,-0.028795263497117096,-0.4950519655614353,-0.26895777952358235,-0.5001021268600995,-0.4401177286334922,-0.3634718989225364,-0.11940485608182401,0.01112611560036666,0.17961302810997892,0.23291582389707327,0.26275404552128884,-0.08364401374862564,0.29911401217058786,0.19400392718355491,0.26289585129367804,0.22888248598466898,0.12923017080626542,0.25731880746344504,0.20918331468320553,0.06261333966642779,-0.027751622281975794,-0.13115619899133935,-0.17187161934357695,-0.08727492834388507,-0.122510394177422,-0.07659604226715404,0.008477058464215956,0.04296445435338116,-0.27652314529633465,0.3736322458179972,0.04112606162657749,0.0209104996260914,0.05844627630732741,-0.28240729572584683,0.46795261857869247,0.6859680140532224,0.6041959413011173,0.7121971885432317,0.6934186146123533,0.54499707907631,0.17879447938581425,-0.14319163802383006,-0.3757164361186102,-0.3144472472729368,0.0020069316397755325,-0.29255164585737126,-0.22960517951333723,-0.20989210209811118,-0.26546428380655707,-0.16049239942141494,-0.1914315195236168,0.03757414383916089,-0.03449711939156294,0.057336166373916225,0.07627822378695757,-0.1983772786280291,-0.06338351258879638,-0.06293108895120544,0.11536729096949057
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_30__lag_1w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_30,complete_cov >= 30,1w,contiguity,acs_2021,True,1.0,2021-01-11,2022-05-15,71,70,1,69,3213,3203,10,completed,not_run,False,0.5500557513045805,0.1416606713814494,70,3203,case_rate_100k >= 100,0.622291601623478,0.0143841597777445,70,3203,complete_cov >= 30,0.012151425310811242,0.5148274257937179,0.2827213852055298,-0.18086283364915196,-0.13745260331016845,-0.10042570032376706,0.10056134853092553,-0.006923216066180586,0.17816715470464703,2.4935074232685355,2.08533402064678,0.04948808931579684,-0.021055243846005784,-0.060163228179293086,0.07320235715209926,-0.004978540288033071,-0.10400592928874632,-0.06434254618578213,-0.16082968950759818,-0.23341212238625783,-0.2709763578832604,-0.23710025534068804,-0.49119283655935686,-0.07615133840960012,-0.26701821077728766,-0.4970029367669076,-0.43813789658573504,-0.3600201800205018,-0.11895558678463039,0.010411607253481198,0.17872515013231322,0.23174467328331516,0.2619069840415998,0.29805911512612143,-0.16471513397435603,0.19461811975812818,0.2647745233612168,0.23137207732395476,0.13371622611611242,0.25802187487804734,0.21344629386997904,0.06495606845269233,-0.02581964418630097,-0.12940980548604883,-0.08444211083008082,-0.27582660589461694,-0.12293892118650673,-0.07739248300424001,0.007521246193128663,0.04198140668548422,-0.27744943926988785,0.3710514978498066,0.04075338014010545,0.020115614552473283,0.056890144043333535,0.4687698264877268,0.006890700879080886,0.6896705296808593,0.6094046711047286,0.7208991415758307,0.7012709294598002,0.5505818603747146,0.17799709029774455,-0.1430924051752212,-0.3777177891009055,-0.3166707460539044,-0.2956203267729004,-0.19195469504968962,-0.2328868709566763,-0.21355928287353676,-0.2694418138687075,-0.163438610404394,-0.1946943284179243,0.03266354243125271,-0.03869722918262528,0.052535034952597655,0.07235302782717407,,-0.058282230119883004,-0.057636601671347605,0.03123716768873845,0.07107353552731427
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_30__lag_2w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_30,complete_cov >= 30,2w,contiguity,acs_2021,True,1.0,2021-01-18,2022-05-15,71,69,2,68,3213,3203,10,completed,not_run,False,0.5444080956711779,0.1426420084112321,69,3203,case_rate_100k >= 100,0.6170619030166465,0.014595691539182,69,3203,complete_cov >= 30,0.012311934331124532,0.5139681404263474,0.2765086124392612,-0.18238077631358018,-0.14500938159925733,-0.09836755423596341,0.09465781976842563,-0.013214059947307151,0.1792572669463229,2.4859781735742064,2.077634670363997,-0.01983807595658855,-0.07506643159527972,0.07291056696260641,-0.004223993525125026,-0.10263715387197235,-0.06289398372554726,-0.15963070772329793,-0.2321568621227626,-0.27067734567374035,-0.2382629694719691,-0.4926798237119786,-0.2686016530054917,-0.16365161357248953,-0.49918922467447097,-0.44100860468580716,-0.36268995374189905,-0.12099910711955397,0.009013394571626272,0.17810177807234787,0.23141155249416062,0.26175799865920535,0.2989217382975683,0.19516782693714352,-0.2749321768139611,0.26607284466796477,0.23287164701609905,0.1354344540614333,0.2631117652635868,0.213960951178248,0.06820939990718468,-0.02328053012525916,-0.12734560510341078,-0.08268635020935342,-0.11909902918906656,0.0073184431899804125,-0.07659953715243069,0.008243907919707517,0.04290624021545195,-0.2769962931432241,0.3717077770792673,0.04218870334726141,0.021125002454269133,0.058290588900775986,0.46954411130284596,0.6932594185289033,-0.1919896813900109,0.6149821133581188,0.7281230804614314,0.7108909415066476,0.5560966805193739,0.18181789704262938,-0.14078323992262154,-0.37646786837432605,-0.31646444728343076,-0.29671367932488385,-0.23458846591036184,-0.05825736673000403,-0.21500956761286247,-0.27132114040051025,-0.16603342852785455,-0.1960924557313552,0.03085943657099753,-0.040048134538412876,0.051615777110573365,0.0714218003355253,,,-0.05845257676269044,0.030593367690908282,-0.060562127199839055,0.04839219847586442
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_30__lag_3w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_30,complete_cov >= 30,3w,contiguity,acs_2021,True,1.0,2021-01-25,2022-05-15,71,68,3,67,3213,3203,10,completed,not_run,False,0.5390075480707425,0.1433171327253833,68,3203,case_rate_100k >= 100,0.6116783897449083,0.0148088778710257,68,3203,complete_cov >= 30,0.01198090073811875,0.5126421246774715,0.2706308027704635,-0.1844130085806472,-0.1563717317594225,-0.0995724127517469,0.09993259408941994,-0.006680786152617072,0.17995351606143498,2.4827311226385733,2.0719483801025214,-0.07513204210247897,-0.16416751957049305,-0.005117810533862934,-0.10242807927130695,-0.062254163282156764,-0.15829587750675977,-0.2312298198630262,-0.2705286880614724,-0.23882327101248133,-0.49537428890120067,-0.27058006068342133,-0.5011293055658902,-0.2741364330129473,-0.4439776885419545,-0.3656478830267344,-0.12222834330284466,0.007688607297632904,0.17700008974247122,0.23016786541753717,0.26046096638148974,0.29787284209026144,0.19539987586791976,0.2657585048589541,0.006305167606077676,0.23252247213922092,0.13576773958699756,0.2623468821485633,0.2165063567756126,0.06961703559002617,-0.02166635331426642,-0.12548056899631702,-0.0812863539189982,-0.11788014809245428,-0.07362151231810779,-0.19222028477309175,0.008799194735028177,0.04345757826832798,-0.27607034645596334,0.3718737736063488,0.04289606432518988,0.021569002709248872,0.0588781088849825,0.4693797248022308,0.6915606540428872,0.6145079266292793,-0.059388743872844034,0.7276272370081068,0.7095219808095243,0.5570590167257957,0.18259896396048436,-0.13929967319735062,-0.3749391851834471,-0.3153655627783316,-0.2970002448867369,-0.23544336786690637,-0.21606663730728595,-0.05906493201347291,-0.2725045363138227,-0.1674856711769007,-0.1977897678309098,0.028922885710668037,-0.04139588541445684,0.050286649352250336,0.07020511302863085,,,,0.028929565982916395,-0.061866794320749395,0.07139999818677999,0.02265976535101758
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_30__lag_4w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_30,complete_cov >= 30,4w,contiguity,acs_2021,True,1.0,2021-02-01,2022-05-15,71,67,4,66,3213,3203,10,completed,not_run,False,0.5341074831897336,0.1435207523249983,67,3203,case_rate_100k >= 100,0.6061388343949935,0.0150332548084655,67,3203,complete_cov >= 30,0.014926290475187206,0.5121171417860847,0.2632283825601389,-0.18769872131958432,-0.16093864730323673,-0.09891367037552036,0.09977430888675894,-0.011522353631539596,0.18018237624201458,2.4835874758267167,2.068095767387578,-0.16121779288334293,-0.271361608954436,-0.09916590553822503,-0.05835158932548978,-0.15414945262636215,-0.22702073630397024,-0.26698394931202396,-0.23750830665139766,-0.4958092524936878,-0.27042467157940453,-0.5005573165564956,-0.44298359364286916,0.008865556109938808,-0.3656291967885716,-0.12245772861115582,0.007717097096972634,0.17633254483192848,0.22892819327805405,0.2591386347323291,0.29584366573571463,0.1929631890320968,0.2638920171039278,0.23095576387932346,-0.18937289998814735,0.13388027677736947,0.2602324097619175,0.21381037639044204,0.06704271618801527,-0.021634211787897022,-0.1263565384222592,-0.08299386118280395,-0.11963519005730743,-0.07538636611287969,0.009042045725195218,-0.05673787293760856,0.040757855641004107,-0.27918434100873213,0.36924123280337434,0.04019242528079709,0.019242497154000546,0.05623470348031356,0.46602699132735476,0.6845754126760094,0.6087076474658336,0.720906021078358,-0.0568906225829939,0.7029544198033966,0.5503086796731946,0.1799220623310615,-0.14253362349044219,-0.377717897321328,-0.3187762583496584,-0.3001505605518373,-0.23872921466852123,-0.21943527154043913,-0.2753670813335481,0.03133130068164908,-0.17067391907363075,-0.20149586625867807,0.02599558476631174,-0.04456721408855727,0.04712712923925088,0.06688922713595911,,,,,-0.05922427569012112,0.07373208343453815,-0.002305572900809241,-0.002618697497291697
outcome_case_rate_100k_ge_200__intervention_complete_cov_ge_30__lag_0w__contiguity,case_rate_100k_ge_200,case_rate_100k >= 200,complete_cov_ge_30,complete_cov >= 30,0w,contiguity,acs_2021,True,1.0,2021-01-04,2022-05-15,71,71,0,70,3213,3203,10,completed,not_run,False,0.3710254031211936,0.125641140002676,71,3203,case_rate_100k >= 200,0.6273739847765959,0.0141786717809196,71,3203,complete_cov >= 30,-0.03267097403129112,0.5496837244777437,0.1813223155452857,-0.2773174313205083,-0.1781713127504049,-0.10177768844029557,0.09014254539848017,-0.04382176173840586,0.15730942508714038,2.64686406080603,2.1342636029804463,-0.16444306039849074,-0.14696949422242234,-0.024009063420343577,-0.10944036693280511,-0.02033529053585851,-0.0766122253770139,-0.21912937400338872,-0.20900886406182587,-0.2876328381188573,-0.3067754908226495,-0.44163562477617174,-0.31717275800489936,-0.18824091102267632,-0.5944236297407524,-0.38113665457589574,-0.5238406957767247,-0.4473242980255352,-0.4481620857197595,-0.22255079581503442,-0.12412504648298806,0.10494703531973884,0.26451973482209123,0.25734017620100824,-0.22106222164224804,0.28568792892872724,0.2556256054233834,0.24272211140673644,0.21700563500001735,0.05839175866237876,0.19833863761824444,-0.04153831258242234,-0.09744563934426065,-0.10836949644787651,-0.1509014765683133,-0.2372978345467595,-0.16594772087785528,0.012659774794299335,-0.012143078438807969,0.07783090948869026,0.1125962888760738,-0.2879593468208973,0.3815977489966632,0.026741411830558923,-0.012190836791800124,0.0010940365524966834,-0.3550222727898606,0.5421109842720054,0.9066848481974945,1.1311714473716157,2.0088724005737206,1.9844525063799539,0.42895776177238437,-0.18701537780873947,-0.3248566428157991,-0.37161046257763636,-0.16474573415806942,0.015177805014701897,-0.16490109872355557,-0.15599160561379094,-0.25945316299445015,-0.30098082634845796,-0.24560946422695287,-0.11472532522863785,-0.004178184170846248,-0.07763052254436438,0.06673676137191223,0.045280209817839936,-0.19575108360863727,-0.02505396372175877,-0.09119325946584617,-0.15847109582705923
outcome_case_rate_100k_ge_200__intervention_complete_cov_ge_30__lag_1w__contiguity,case_rate_100k_ge_200,case_rate_100k >= 200,complete_cov_ge_30,complete_cov >= 30,1w,contiguity,acs_2021,True,1.0,2021-01-11,2022-05-15,71,70,1,69,3213,3203,10,completed,not_run,False,0.3635743276392668,0.125629504947807,70,3203,case_rate_100k >= 200,0.622291601623478,0.0143841597777445,70,3203,complete_cov >= 30,-0.03353392017155771,0.548919683135835,0.1733878427809055,-0.2844596578977081,-0.19148398679168888,-0.09778091815823968,0.09302353889236635,-0.05279612788501996,0.1572990154510735,2.644709637080975,2.132388882064891,-0.14857329020841922,-0.1896714145849308,-0.11243429199488308,-0.025711964914344045,-0.08317191690428685,-0.22664917948025112,-0.21764638274884093,-0.29563497358572927,-0.3157166969911868,-0.44717432271796875,-0.3228783715144375,-0.6027725691073459,-0.22180957298580845,-0.3869748974170613,-0.5305813670014857,-0.4522295258308648,-0.45409507550333217,-0.2255513121279226,-0.12459589108710911,0.10387712509236993,0.2630577824962795,0.2555223741288148,0.28430858149643295,-0.23755272346431835,0.2538078267828613,0.24126850437636493,0.21600694582404067,0.05726174578904561,0.1974805991876761,-0.04319619312213669,-0.09696766852840397,-0.10825210476913241,-0.15101439179111828,-0.17092100446172026,-0.35636822829817805,0.012330960294678516,-0.012370730995452392,0.07751647910868831,0.11258024527694077,-0.2880991910046245,0.3811957716268265,0.026666229825567742,-0.011928726693263367,0.0013976694097140368,0.5419830640539082,0.01325030361303067,0.9093731962840691,1.1247832142951069,1.9909508996648158,1.9674493521695104,0.4345529308211968,-0.1857771145470593,-0.3248627566396501,-0.3705690420671014,-0.1649045435682233,-0.1652809649993252,-0.19692290986088615,-0.1581227576885829,-0.26187985265035224,-0.29907003116787667,-0.24697554599100938,-0.11476900095952869,-0.004625205384593974,-0.07728952323613467,0.06568968135242115,0.046091673380752346,,-0.02708933389935544,-0.09330314293276046,-0.026417450924116112,-0.1662130862223849
outcome_case_rate_100k_ge_200__intervention_complete_cov_ge_30__lag_2w__contiguity,case_rate_100k_ge_200,case_rate_100k >= 200,complete_cov_ge_30,complete_cov >= 30,2w,contiguity,acs_2021,True,1.0,2021-01-18,2022-05-15,71,69,2,68,3213,3203,10,completed,not_run,False,0.3571968308696104,0.1252639988246313,69,3203,case_rate_100k >= 200,0.6170619030166465,0.014595691539182,69,3203,complete_cov >= 30,-0.03240100497629306,0.5492092259981457,0.17211245663384406,-0.28521465852981004,-0.2063875011916808,-0.10211552742994026,0.08661707856041474,-0.05123023490779699,0.15701511551940506,2.6450693498955387,2.132727593578882,-0.18876484872395347,-0.221256995434275,-0.025952705501891764,-0.08592925033130729,-0.23336256796035973,-0.22631726296373275,-0.30421652343064487,-0.3198096918604999,-0.4518946154579645,-0.3264175340628614,-0.6068945930988426,-0.3904129227468287,-0.23632848657255193,-0.5337809285971339,-0.45447287893328947,-0.45633698935793154,-0.22784724570481482,-0.12760773721985924,0.1028080548029987,0.262327041026881,0.25432389254787113,0.2817971029451511,0.2520567878473311,-0.35506285740681387,0.23899399199320293,0.21344884105645576,0.055239140806007433,0.19528378510071587,-0.04577749941183812,-0.10013982830829724,-0.10941938805101913,-0.15267863516623476,-0.1729403311715478,0.005492322641913761,0.01437422430678865,-0.014695288498121226,0.07556694522662431,0.11042571520187983,-0.29066730098955085,0.38001638194934345,0.02454791827180064,-0.014157588897962231,0.00013970723661737368,0.5402319507591857,0.9096102722306235,-0.196572066656447,1.1254178138335051,1.9669046110229738,1.969406974527554,0.4330933497457125,-0.1875634621612511,-0.32580692818908913,-0.37253310432114606,-0.16707353987421733,-0.16839922529167717,-0.1598997900340913,-0.026963370459133468,-0.26340395399531924,-0.2999568138379305,-0.24787997082582397,-0.11676272617274831,-0.005237377735540626,-0.07916649586310079,0.06513540591528408,0.044038417127469365,,,-0.09257386325987164,-0.025633147617159145,-0.11211231596921625,-0.18053452600677766
